item_id,order_id,product_id,product_name,category,quantity,unit_price_USD,discount_pct,line_total_USD
ITEM-000262,ORD-01431,PROD-0092,Vitamin C Serum Pro,Beauty,16,630.2,0.28,7259.9
ITEM-000263,ORD-04203,PROD-0164,Jump Rope Pro,Sports,1,131.56,0.37,82.88
ITEM-000264,ORD-04203,PROD-0080,Herbal Tea Set,Food & Beverage,20,1313.91,0.33,17606.39
ITEM-000265,ORD-00811,PROD-0157,Analytics Tool Pro,Software,7,1897.69,0.03,12885.32
ITEM-000266,ORD-00811,PROD-0023,Business Jacket,Apparel,10,1140.19,0.27,8323.39
ITEM-000267,ORD-00811,PROD-0040,Storage Ottoman,Home & Garden,1,2043.74,0.22,1594.12
ITEM-000268,ORD-04387,PROD-0070,AI Fundamentals,Books,18,198.3,0.22,2784.13
ITEM-000269,ORD-04387,PROD-0071,Premium Coffee Beans,food & beverage,18,332.96,0.01,5933.35
ITEM-000270,ORD-04387,PROD-0121,Analytics Tool Pro,Software,6,"$2,845.63",0.31,"$11,780.91"
ITEM-000271,ORD-04387,PROD-0018,Cloud Storage,Software,17,1471.32,0.18,"$20,510.20"
ITEM-000272,ORD-01472,PROD-0063,Marketing Mastery,BOOKS,17,2080.85,0.13,30775.77
ITEM-000273,ORD-01098,PROD-0078,Dark Chocolate Box,Food & Beverage,11,$538.02,1.38,4083.57
ITEM-000274,ORD-04015,PROD-0120,Foam Roller Pro,Sports,14,3490.02,0.28,35179.4
ITEM-000275,ORD-04015,PROD-0145,Premium Coffee Beans Pro,Food & Beverage,20,464.46,0.37,5852.2
ITEM-000276,ORD-04015,PROD-0158,Wall Art Pro,Home & Garden,16,1235.81,0.02,19377.5
ITEM-000277,ORD-04015,PROD-0087,Hair Dryer Pro,Beauty,20,957.33,0.29,"$13,594.09"
ITEM-000278,ORD-01024,PROD-0100,Dark Chocolate Box Pro,Food & Beverage,17,594.75,0.37,6369.77
ITEM-000279,ORD-02775,PROD-0121,Analytics Tool Pro,Software,15,"$2,845.63",0.31,29452.27
ITEM-000280,ORD-02775,PROD-0062,Python for Beginners,BOOKS,5,997.77,0.28,3591.97
ITEM-000281,ORD-03561,PROD-0063,Marketing Mastery,Books,15,2080.85,0.29,22161.05
ITEM-000282,ORD-03561,PROD-0114,Moisturiser SPF50 Pro,Beauty ,2,1899.07,0.4,2278.88
ITEM-000283,ORD-03561,PROD-0038,Wall Art,Home & Garden,10,1162.29,0.37,7322.43
ITEM-000284,ORD-03561,PROD-0062,Python for Beginners,Books,19,997.77,0.22,14786.95
ITEM-000285,ORD-04194,PROD-0170,Vitamin C Serum Pro,Beauty,16,862.09,0.25,10345.08
ITEM-000286,ORD-04194,PROD-0179,Growth Hacking Pro,Books,15,1274.57,0.13,16633.14
ITEM-000287,ORD-00622,PROD-0034,Smart Thermostat,Home & Garden,9,669.46,0.26,4458.6
ITEM-000288,ORD-02288,PROD-0080,Herbal Tea Set,Food & Beverage,18,1313.91,0.06,22231.36
ITEM-000289,ORD-02288,PROD-0112,Nuts & Seeds Mix Pro,Food & Beverage,11,1330.62,0.16,12294.93
ITEM-000290,ORD-00458,PROD-0099,Premium Coffee Beans Pro,Food & Beverage,5,$424.25,0.3,1484.88
ITEM-000291,ORD-00458,PROD-0162,Mechanical Keyboard Pro,Electronics,14,1226.74,0.19,13911.23
ITEM-000292,ORD-00458,PROD-0115,Smart Thermostat Pro,Home & Garden,15,618.21,0.23,7140.33
ITEM-000293,ORD-03833,PROD-0064,Leadership Principles,Books,16,806,0.32,8769.28
ITEM-000294,ORD-03833,PROD-0052,Vitamin C Serum,Beauty,4,$726.02,0.22,2265.18
ITEM-000295,ORD-03833,PROD-0135,Bed Sheets Pro,Home & Garden,8,1103.72,0.02,"$8,653.16"
ITEM-000296,ORD-01059,PROD-0155,CRM Platform Pro,Software,1,509.71,0.37,321.12
ITEM-000297,ORD-01875,PROD-0099,Premium Coffee Beans Pro,Food & Beverage,8,424.25,0.13,2952.78
ITEM-000298,ORD-01875,PROD-0094,Growth Hacking Pro,Books,19,1026.12,0.11,17351.69
ITEM-000299,ORD-01875,PROD-0003,Bluetooth Speaker,Electronics,15,117.98,0.06,1663.52
ITEM-000300,ORD-04017,PROD-0074,Organic Honey,Food & Beverage,6,1181.07,0.24,5385.68
ITEM-000301,ORD-02309,PROD-0005,Webcam HD,Electronics,20,695.37,0.26,10291.48
ITEM-000302,ORD-02309,PROD-0065,Financial Freedom,Books,17,1469.98,0.36,15993.38
ITEM-000303,ORD-03223,PROD-0134,Nuts & Seeds Mix Pro,Food and Beverage,6,1261.6,0.14,6509.86
ITEM-000304,ORD-03223,PROD-0030,Sunglasses,Apparel,9,685.18,0.23,4748.3
ITEM-000305,ORD-02294,PROD-0140,Bed Sheets Pro,Home & Garden,2,"$1,071.89",0.32,"$1,457.77"
ITEM-000306,ORD-04683,PROD-0173,Wireless Headphones Pro,Electronics,16,581.83,0.16,7819.8
ITEM-000307,ORD-04683,PROD-0063,Marketing Mastery,Books,10,2080.85,0.17,17271.06
ITEM-000308,ORD-04763,PROD-0095,Bed Sheets Pro,home & garden,2,1260.77,0.1,2269.39
ITEM-000309,ORD-04763,PROD-0186,Security Suite Pro,Software,15,2016.16,0.07,28125.43
ITEM-000310,ORD-04763,PROD-0037,Bed Sheets,Home & Garden,18,"$1,097.50",0.3,13828.5
ITEM-000311,ORD-03523,PROD-0085,Data Analytics Guide Pro,Books,16,861.2,0.06,12952.45
ITEM-000312,ORD-03523,PROD-0010,Portable Charger,Electronics,13,334.02,0.14,3734.34
ITEM-000313,ORD-03523,PROD-0068,Product Management,Books,-10,406.78,0.39,4714.58
ITEM-000314,ORD-03523,PROD-0162,Mechanical Keyboard Pro,Electronics,15,1226.74,0.17,15272.91
ITEM-000315,ORD-00451,PROD-0044,Jump Rope,Sports,17,129.09,0.19,1777.57
ITEM-000316,ORD-00451,PROD-0079,Energy Drink Pack,food & beverage,3,1871.84,0.34,3706.24
ITEM-000317,ORD-00451,PROD-0176,Video Conferencing Pro,Software,6,2262.72,0.03,13169.03
ITEM-000318,ORD-03154,PROD-0162,Mechanical Keyboard Pro,Electronics,8,1226.74,0.12,8636.25
ITEM-000319,ORD-03154,PROD-0186,Security Suite Pro,Software,3,2016.16,0.37,3810.54
ITEM-000320,ORD-03154,PROD-0101,Yoga Mat Pro,Sports,17,1956.47,0.19,26940.59
ITEM-000321,ORD-03154,PROD-0174,Gym Bag Pro,Sports,8,335.66,0.03,2604.72
ITEM-000322,ORD-04780,PROD-0147,Monitor 27in Pro,Electronics,2,114.25,0.29,$162.23
ITEM-000323,ORD-04780,PROD-0049,Tennis Racket,Sports,9,64.18,0.31,398.56
ITEM-000324,ORD-04881,PROD-0197,Tennis Racket Pro,Sports,20,70.96,0,1419.2
ITEM-000325,ORD-04881,PROD-0062,Python for Beginners,Books,18,997.77,1.47,13110.7
ITEM-000326,ORD-04881,PROD-0162,Mechanical Keyboard Pro,Electronics,18,1226.74,0.16,18548.31
ITEM-000327,ORD-00497,PROD-0175,Moisturiser SPF50 Pro,Beauty,1,"$1,344.19",0.2,1075.35
ITEM-000328,ORD-00497,PROD-0194,Robot Vacuum Pro,Home & Garden,18,1067.17,0.07,17864.43
ITEM-000329,ORD-00497,PROD-0180,Sunglasses Pro,Apparel,20,683.34,0.06,12846.79
ITEM-000330,ORD-04768,PROD-0117,Running Shoes Pro,Apparel,18,493.75,0.33,5954.62
ITEM-000331,ORD-04768,PROD-0083,Lip Balm Set Pro,Beauty,14,310.69,0.07,4045.18
ITEM-000332,ORD-04768,PROD-0134,Nuts & Seeds Mix Pro,Food & Beverage,19,1261.6,0.35,15580.76
ITEM-000333,ORD-04768,PROD-0144,Protein Bars 12pk v2,Food & Beverage,15,1597.6,0.34,15816.24
ITEM-000334,ORD-03765,PROD-0140,Bed Sheets Pro,Home & Garden,16,"$1,071.89",0,17150.24
ITEM-000335,ORD-03765,PROD-0007,Gaming Mouse,Electronics,2,1421.71,0.24,2161
ITEM-000336,ORD-03765,PROD-0171,HR Management System Pro,Software,-5,1930.86,0.14,16605.4
ITEM-000337,ORD-03765,PROD-0011,Project Management Suite,Software,7,947.94,0.18,5441.18
ITEM-000338,ORD-02853,PROD-0061,Data Analytics Guide,Books ,13,$706.17,0.28,6609.75
ITEM-000339,ORD-02853,PROD-0033,Robot Vacuum,Home & Garden,3,"$1,014.56",0.12,"$2,678.44"
ITEM-000340,ORD-02853,PROD-0077,Nuts & Seeds Mix,Food & Beverage,-8,1002.34,0.12,12348.83
ITEM-000341,ORD-01474,PROD-0128,Leadership Principles Pro,Books,14,934.4,0.01,"$12,950.78"
ITEM-000342,ORD-01474,PROD-0114,Moisturiser SPF50 Pro,Beauty,10,1899.07,0,18990.7
ITEM-000343,ORD-01612,PROD-0076,Smoothie Mix,Food & Beverage,19,643.37,0.13,10634.91
ITEM-000344,ORD-01612,PROD-0197,Tennis Racket Pro,Sports,4,70.96,0.26,210.04
ITEM-000345,ORD-01612,PROD-0174,Gym Bag Pro,Sports,5,335.66,0.19,1359.42
ITEM-000346,ORD-04942,PROD-0133,Financial Freedom Pro,Books,13,1802.74,0.34,"$15,467.51"
ITEM-000347,ORD-04942,PROD-0096,Robot Vacuum Pro,Home & Garden,1,1308.53,0.06,"$1,230.02"
ITEM-000348,ORD-04942,PROD-0116,Email Marketing Tool Pro,Software,16,938.94,0.36,9614.75
ITEM-000349,ORD-03577,PROD-0033,Robot Vacuum,Home & Garden,-6,"$1,014.56",0.24,3084.26
ITEM-000350,ORD-02925,PROD-0112,Nuts & Seeds Mix Pro,Food & Beverage ,6,1330.62,0.06,7504.7
ITEM-000351,ORD-02925,PROD-0002,Smart Watch,Electronics,8,1070.87,0,8566.96
ITEM-000352,ORD-02925,PROD-0123,Laptop Stand Pro,Electronics,12,55.29,0.07,617.04
ITEM-000353,ORD-02925,PROD-0083,Lip Balm Set Pro,Beauty,14,310.69,0.21,3436.23
ITEM-000354,ORD-00730,PROD-0167,Makeup Brush Set Pro,Beauty,3,2625.63,0.32,5356.29
ITEM-000355,ORD-00730,PROD-0033,Robot Vacuum,Home & Garden,19,1014.56,0.24,14650.25
ITEM-000356,ORD-00730,PROD-0155,CRM Platform Pro,Software,7,509.71,0.15,"$3,032.77"
ITEM-000357,ORD-01299,PROD-0048,Fitness Tracker,Sports,17,1613.68,0.25,20574.42
ITEM-000358,ORD-03840,PROD-0108,Analytics Tool Pro,Software,5,1922.02,0.2,7688.08
ITEM-000359,ORD-03840,PROD-0041,Yoga Mat,Sports,1,1505.03,0.33,1008.37
ITEM-000360,ORD-03840,PROD-0127,Desk Lamp Pro,Home & Garden,19,50.58,0.07,$893.75
ITEM-000361,ORD-00347,PROD-0082,Dark Chocolate Box Pro,Food & Beverage,17,472.75,0.04,7715.28
ITEM-000362,ORD-00347,PROD-0192,Nail Polish Set Pro,BEAUTY,11,469.83,0.09,4703
ITEM-000363,ORD-00347,PROD-0196,Jump Rope Pro,Sports,9,148.45,0.18,1095.56
ITEM-000364,ORD-04838,PROD-0200,Data Analytics Guide Pro,Books,14,672.78,0.05,8947.97
ITEM-000365,ORD-04838,PROD-0015,Email Marketing Tool,Software,11,997.69,0.26,8121.2
ITEM-000366,ORD-04838,PROD-0081,Webcam HD Pro,Electronics,3,$846.49,0.39,1549.08
ITEM-000367,ORD-04838,PROD-0068,Product Management,Books,9,406.78,0.11,3258.31
ITEM-000368,ORD-04303,PROD-0189,Coffee Maker Pro,Home & Garden,13,2619.56,0.17,28265.05
ITEM-000369,ORD-04303,PROD-0123,Laptop Stand Pro,Electronics,7,55.29,0.29,274.79
ITEM-000370,ORD-04303,PROD-0014,Accounting Software,Software,8,435.63,0.37,2195.58
ITEM-000371,ORD-04950,PROD-0127,Desk Lamp Pro,Home & Garden,19,50.58,0.27,701.54
ITEM-000372,ORD-04950,PROD-0032,Air Purifier,Home & Garden,3,2282.93,0.15,5821.47
ITEM-000373,ORD-04252,PROD-0052,Vitamin C Serum,Beauty,4,726.02,0.01,2875.04
ITEM-000374,ORD-03262,PROD-0190,Foam Roller Pro,Sports,9,2998.27,0.24,20508.17
ITEM-000375,ORD-00439,PROD-0059,Shampoo & Conditioner,Beauty,3,1389.29,0.13,3626.05
ITEM-000376,ORD-00917,PROD-0080,Herbal Tea Set,Food & Beverage,20,1313.91,0.12,23124.82
ITEM-000377,ORD-00917,PROD-0002,Smart Watch,Electronics,4,"$1,070.87",0.18,3512.45
ITEM-000378,ORD-00917,PROD-0003,Bluetooth Speaker,Electronics,15,117.98,0.32,1203.4
ITEM-000379,ORD-03699,PROD-0101,Yoga Mat Pro,Sports,9,1956.47,0.24,13382.25
ITEM-000380,ORD-01659,PROD-0180,Sunglasses Pro,Apparel,17,683.34,0.38,7202.4
ITEM-000381,ORD-01659,PROD-0136,Cycling Helmet Pro,Sports,4,1098.6,0.02,4306.51
ITEM-000382,ORD-01659,PROD-0008,Monitor 27in,Electronics,19,$142.16,0.27,"$1,971.76"
ITEM-000383,ORD-01659,PROD-0169,Portable Charger Pro,Electronics,8,410.99,1.14,2696.09
ITEM-000384,ORD-00902,PROD-0012,CRM Platform,Software,7,558.51,0,3909.57
ITEM-000385,ORD-00902,PROD-0093,Financial Freedom Pro,Books,10,1358.05,0.25,10185.38
ITEM-000386,ORD-00902,PROD-0166,Product Management v2,Books,11,557.83,0.23,4724.82
ITEM-000387,ORD-00487,PROD-0075,Hot Sauce Bundle,Food & Beverage,20,"$1,052.52",0.27,15366.79
ITEM-000388,ORD-00487,PROD-0021,Running Shoes,Apparel ,3,467.63,0.31,967.99
ITEM-000389,ORD-00487,PROD-0101,Yoga Mat Pro,Sports,10,1956.47,0.27,14282.23
ITEM-000390,ORD-00487,PROD-0184,Smart Watch Pro,Electronics,5,984.86,0.23,3791.71
ITEM-000391,ORD-00786,PROD-0140,Bed Sheets Pro,Home & Garden,4,1071.89,0.29,3044.17
ITEM-000392,ORD-00786,PROD-0054,Electric Toothbrush,Beauty,18,"$1,315.46",0.12,20836.89
ITEM-000393,ORD-00786,PROD-0001,Wireless Headphones,Electronics,2,438.78,0.06,824.91
ITEM-000394,ORD-00966,PROD-0173,Wireless Headphones Pro,Electronics ,19,581.83,0.19,8954.36
ITEM-000395,ORD-02866,PROD-0059,Shampoo & Conditioner,Beauty,9,1389.29,0.28,9002.6
ITEM-000396,ORD-04651,PROD-0010,Portable Charger,Electronics,11,334.02,0.34,2424.99
ITEM-000397,ORD-04651,PROD-0052,Vitamin C Serum,Beauty,1,726.02,0.2,$580.82
ITEM-000398,ORD-04660,PROD-0140,Bed Sheets Pro,Home & Garden,8,1071.89,0.13,"$7,460.35"
ITEM-000399,ORD-04837,PROD-0143,Smoothie Mix Pro,Food & Beverage,2,841.22,0.29,1194.53
ITEM-000400,ORD-01836,PROD-0105,Sunglasses Pro,Apparel,17,814.1,0.26,10241.38
ITEM-000401,ORD-01836,PROD-0122,Video Conferencing Pro,Software,16,2447.65,0.4,23497.44
ITEM-000402,ORD-02824,PROD-0119,Baseball Cap Pro,Apparel,4,"$1,471.39",0.28,4237.6
ITEM-000403,ORD-02824,PROD-0058,Nail Polish Set,Beauty,13,372.61,0.02,4747.05
ITEM-000404,ORD-03129,PROD-0082,Dark Chocolate Box Pro,Food & Beverage,16,472.75,0.12,"$6,656.32"
ITEM-000405,ORD-03129,PROD-0078,Dark Chocolate Box,Food & Beverage,10,538.02,0.08,4949.78
ITEM-000406,ORD-04762,PROD-0070,AI Fundamentals,Books,7,198.3,0.08,"$1,277.05"
ITEM-000407,ORD-04762,PROD-0159,USB-C Hub Pro,Electronics,14,2734.41,0.08,35219.2
ITEM-000408,ORD-04762,PROD-0151,Bluetooth Speaker Pro,ELECTRONICS,20,118.53,0.05,2252.07
ITEM-000409,ORD-04762,PROD-0166,Product Management v2,Books,11,557.83,0.15,5215.71
ITEM-000410,ORD-03020,PROD-0151,Bluetooth Speaker Pro,Electronics,2,118.53,0.03,$229.95
ITEM-000411,ORD-03020,PROD-0189,Coffee Maker Pro,Home & Garden,3,2619.56,0.25,5894.01
ITEM-000412,ORD-03020,PROD-0071,Premium Coffee Beans,Food & Beverage,9,332.96,0.28,2157.58
ITEM-000413,ORD-03020,PROD-0078,Dark Chocolate Box,Food & Beverage,11,538.02,0.26,4379.48
ITEM-000414,ORD-03561,PROD-0082,Dark Chocolate Box Pro,Food & Beverage,6,472.75,0.15,2411.03
ITEM-000415,ORD-03561,PROD-0013,Analytics Tool,Software,19,"$2,148.49",0.33,27350.28
ITEM-000416,ORD-03561,PROD-0096,Robot Vacuum Pro,home & garden,5,1308.53,0.15,5561.25
ITEM-000417,ORD-01932,PROD-0156,Protein Powder v2,Sports ,12,335.04,0.3,2814.34
ITEM-000418,ORD-04999,PROD-0176,Video Conferencing Pro,Software,9,2262.72,0.24,"$15,477.00"
ITEM-000419,ORD-04999,PROD-0081,Webcam HD Pro,Electronics,6,846.49,0.37,3199.73
ITEM-000420,ORD-04999,PROD-0065,Financial Freedom,Books,6,1469.98,0.27,6438.51
ITEM-000421,ORD-04999,PROD-0100,Dark Chocolate Box Pro,Food & Beverage,16,594.75,0.01,9420.84
ITEM-000422,ORD-00837,PROD-0049,Tennis Racket,Sport,15,64.18,0.25,722.03
ITEM-000423,ORD-02213,PROD-0188,CRM Platform Pro,Software,11,504.65,0.26,4107.85
ITEM-000424,ORD-02213,PROD-0086,Running Shoes Pro,Apparel,14,392.61,0.39,3352.89
ITEM-000425,ORD-02213,PROD-0054,Electric Toothbrush,Beauty,19,1315.46,0.1,"$22,494.37"
ITEM-000426,ORD-04287,PROD-0035,Garden Hose,Home & Garden,19,249.63,0.2,3794.38
ITEM-000427,ORD-04794,PROD-0172,Desk Lamp Pro,Home & Garden,2,46.39,0.01,91.85
ITEM-000428,ORD-04717,PROD-0101,Yoga Mat Pro,Sports,6,1956.47,0.37,7395.46
ITEM-000429,ORD-04717,PROD-0160,AI Fundamentals Pro,Books,8,225,0.13,1566
ITEM-000430,ORD-04717,PROD-0153,Analytics Tool Pro,Software,13,2914.31,0.22,29551.1
ITEM-000431,ORD-04717,PROD-0163,Smart Thermostat Pro,Home & Garden,13,820.19,0.26,"$7,890.23"
ITEM-000432,ORD-01714,PROD-0116,Email Marketing Tool Pro,Software,20,938.94,0.11,16713.13
ITEM-000433,ORD-01714,PROD-0013,Analytics Tool,Software,2,2148.49,0.38,2664.13
ITEM-000434,ORD-01714,PROD-0099,Premium Coffee Beans Pro,food & beverage,1,424.25,0.03,411.52
ITEM-000435,ORD-01714,PROD-0194,Robot Vacuum Pro,Home & Garden,5,1067.17,0.29,3788.45
ITEM-000436,ORD-02366,PROD-0087,Hair Dryer Pro,Beauty,14,957.33,0.32,9113.78
ITEM-000437,ORD-02366,PROD-0086,Running Shoes Pro,Apparel,2,392.61,0.03,761.66
ITEM-000438,ORD-02366,PROD-0166,Product Management v2,Books,18,557.83,0.35,"$6,526.61"
ITEM-000439,ORD-04675,PROD-0192,Nail Polish Set Pro,Beauty,20,469.83,0.03,9114.7
ITEM-000440,ORD-04675,PROD-0099,Premium Coffee Beans Pro,food & beverage,3,424.25,0.12,1120.02
ITEM-000441,ORD-04675,PROD-0129,Baseball Cap Pro,Apparrel,10,1239.92,0.19,10043.35
ITEM-000442,ORD-03980,PROD-0199,Makeup Brush Set Pro,Beauty,9,3414.28,0.16,25811.96
ITEM-000443,ORD-03980,PROD-0119,Baseball Cap Pro,Apparel,10,1471.39,0.05,13978.2
ITEM-000444,ORD-03980,PROD-0003,Bluetooth Speaker,Electronics,4,117.98,0.14,405.85
ITEM-000445,ORD-01616,PROD-0080,Herbal Tea Set,Food & Beverage,6,1313.91,0.17,6543.27
ITEM-000446,ORD-01616,PROD-0002,Smart Watch,ELECTRONICS,17,1070.87,0.08,16748.41
ITEM-000447,ORD-01616,PROD-0189,Coffee Maker Pro,Home & Garden,10,2619.56,0.04,25147.78
ITEM-000448,ORD-01616,PROD-0073,Green Tea Collection,Food & Beverage,2,482.3,0.03,935.66
ITEM-000449,ORD-04617,PROD-0010,Portable Charger,Electronics,20,334.02,0.02,6546.79
ITEM-000450,ORD-04617,PROD-0193,Bed Sheets Pro,Home & Garden,16,1439.66,0.29,16354.54
ITEM-000451,ORD-04617,PROD-0024,Winter Coat,Apparel,10,"$1,531.64",0.31,10568.32
ITEM-000452,ORD-04617,PROD-0110,Design Software Pro,Software,8,$847.18,0.34,4473.11
ITEM-000453,ORD-04173,PROD-0007,Gaming Mouse,Electronics ,12,1421.71,0.37,"$10,748.13"
ITEM-000454,ORD-04173,PROD-0180,Sunglasses Pro,Apparel,17,683.34,0.04,11152.11
ITEM-000455,ORD-04173,PROD-0084,SQL Deep Dive Pro,Books,9,3859.71,0.35,22579.3
ITEM-000456,ORD-03750,PROD-0081,Webcam HD Pro,Electronics,7,846.49,0.21,4681.09
ITEM-000457,ORD-01610,PROD-0103,Analytics Tool Pro,Software,18,2266.75,0.17,33865.24
ITEM-000458,ORD-01610,PROD-0034,Smart Thermostat,Home & Garden,3,669.46,0,2008.38
ITEM-000459,ORD-01610,PROD-0155,CRM Platform Pro,Software,16,509.71,0.1,7339.82
ITEM-000460,ORD-04373,PROD-0083,Lip Balm Set Pro,Beauty,18,$310.69,0.03,5424.65
ITEM-000461,ORD-03841,PROD-0014,Accounting Software,Software,5,435.63,0.33,1459.36
ITEM-000462,ORD-03841,PROD-0182,Coffee Maker Pro,Home & Garden,2,1789.99,0.11,3186.18
ITEM-000463,ORD-03841,PROD-0149,Lip Balm Set Pro,Beauty,20,231.82,0.04,4450.94
ITEM-000464,ORD-03841,PROD-0092,Vitamin C Serum Pro,Beauty ,20,630.2,0.25,9453
ITEM-000465,ORD-01499,PROD-0155,CRM Platform Pro,Software,19,509.71,1.26,8812.89
ITEM-000466,ORD-01499,PROD-0037,Bed Sheets,Home & Garden,-7,1097.5,0.3,8450.75
ITEM-000467,ORD-01499,PROD-0133,Financial Freedom Pro,Books,5,1802.74,1.05,"$8,743.29"
ITEM-000468,ORD-01499,PROD-0101,Yoga Mat Pro,Sports,18,1956.47,0.31,24299.36
ITEM-000469,ORD-01119,PROD-0189,Coffee Maker Pro,Home & Garden,-10,2619.56,0.22,6129.77
ITEM-000470,ORD-01119,PROD-0017,Design Software,Software,6,$819.73,0.19,3983.89
ITEM-000471,ORD-01119,PROD-0152,Marketing Mastery Pro,Books,12,2538.42,0.07,28328.77
ITEM-000472,ORD-02993,PROD-0118,Foam Roller Pro,Sports ,13,"$4,306.63",0.3,39190.33
ITEM-000473,ORD-02993,PROD-0134,Nuts & Seeds Mix Pro,Food & Beverage,17,1261.6,0.35,13940.68
ITEM-000474,ORD-04134,PROD-0056,Lip Balm Set,Beauty,16,238.66,0.37,"$2,405.69"
ITEM-000475,ORD-04134,PROD-0042,Resistance Bands,Sports,12,1478.09,0.36,11351.73
ITEM-000476,ORD-04134,PROD-0195,Robot Vacuum Pro,Home & Garden,12,1006.15,0.18,9900.52
ITEM-000477,ORD-04134,PROD-0143,Smoothie Mix Pro,Food and Beverage,1,$841.22,0.33,563.62
ITEM-000478,ORD-01321,PROD-0089,Design Software Pro,Software,8,820.64,0.06,6171.21
ITEM-000479,ORD-03344,PROD-0079,Energy Drink Pack,Food & Beverage,19,"$1,871.84",0.29,25251.12
ITEM-000480,ORD-03944,PROD-0035,Garden Hose,Home & Garden,20,$249.63,0.21,3944.15
ITEM-000481,ORD-03944,PROD-0087,Hair Dryer Pro,Beauty,20,957.33,0.08,"$17,614.87"
ITEM-000482,ORD-01830,PROD-0191,Garden Hose Pro,Home & Garden,20,338.86,0.1,6099.48
ITEM-000483,ORD-04982,PROD-0024,Winter Coat,Apparel,9,1531.64,0.17,11441.35
ITEM-000484,ORD-00629,PROD-0092,Vitamin C Serum Pro,Beauty,12,630.2,0.34,4991.18
ITEM-000485,ORD-00629,PROD-0158,Wall Art Pro,Home & Garden,6,1235.81,0.14,6376.78
ITEM-000486,ORD-03857,PROD-0015,Email Marketing Tool,Software,8,997.69,1.44,6544.85
ITEM-000487,ORD-03857,PROD-0139,Moisturiser SPF50 Pro,Beauty,18,1862.5,0.26,24808.5
ITEM-000488,ORD-03857,PROD-0134,Nuts & Seeds Mix Pro,Food & Beverage,16,1261.6,0.03,19580.03
ITEM-000489,ORD-01082,PROD-0125,Python for Beginners Pro,Books,14,935.12,0.07,12175.26
ITEM-000490,ORD-01082,PROD-0093,Financial Freedom Pro,Books,20,1358.05,0.4,16296.6
ITEM-000491,ORD-01082,PROD-0156,Protein Powder v2,Sports,13,$335.04,0.07,4050.63
ITEM-000492,ORD-00144,PROD-0143,Smoothie Mix Pro,Food & Beverage,20,$841.22,0.12,14805.47
ITEM-000493,ORD-00144,PROD-0042,Resistance Bands,Sports,6,1478.09,0.07,8247.74
ITEM-000494,ORD-02947,PROD-0031,Coffee Maker,Home & Garden,7,1966.81,0.28,9912.72
ITEM-000495,ORD-02947,PROD-0054,Electric Toothbrush,Beauty,12,1315.46,0.11,14049.11
ITEM-000496,ORD-00012,PROD-0057,Face Mask Kit,Beauty,2,1233.52,1.46,1825.61
ITEM-000497,ORD-00012,PROD-0140,Bed Sheets Pro,Home & Garden,15,"$1,071.89",0.33,10772.49
ITEM-000498,ORD-00012,PROD-0172,Desk Lamp Pro,Home & Garden,13,46.39,0.37,379.93
ITEM-000499,ORD-00012,PROD-0077,Nuts & Seeds Mix,Food & Beverage,10,1002.34,0.21,7918.49
ITEM-000500,ORD-02949,PROD-0129,Baseball Cap Pro,APPAREL,17,1239.92,0.22,16441.34
ITEM-000501,ORD-02949,PROD-0171,HR Management System Pro,SOFTWARE,9,1930.86,0.05,16508.85
ITEM-000502,ORD-02949,PROD-0050,Cycling Helmet,Sports,2,1184.49,0.23,1824.11
ITEM-000503,ORD-01303,PROD-0163,Smart Thermostat Pro,Home and Garden,5,820.19,0.26,3034.7
ITEM-000504,ORD-00655,PROD-0061,Data Analytics Guide,Books,18,706.17,0.02,12456.84
ITEM-000505,ORD-01693,PROD-0024,Winter Coat,Apparel,13,1531.64,0.14,17123.74
ITEM-000506,ORD-01693,PROD-0077,Nuts & Seeds Mix,Food & Beverage,14,1002.34,0.19,11366.54
ITEM-000507,ORD-01693,PROD-0096,Robot Vacuum Pro,Home & Garden,5,1308.53,0.26,4841.56
ITEM-000508,ORD-00356,PROD-0172,Desk Lamp Pro,Home & Garden,10,$46.39,0.24,352.56
ITEM-000509,ORD-00356,PROD-0119,Baseball Cap Pro,Apparel,11,1471.39,0.22,"$12,624.53"
ITEM-000510,ORD-00969,PROD-0008,Monitor 27in,Electronics,17,$142.16,0.05,2295.88
ITEM-000511,ORD-00969,PROD-0152,Marketing Mastery Pro,Books,4,2538.42,0.37,6396.82
ITEM-000512,ORD-00969,PROD-0085,Data Analytics Guide Pro,Books,17,861.2,0.37,9223.45
ITEM-000513,ORD-00969,PROD-0193,Bed Sheets Pro,Home & Garden,18,1439.66,0.01,25654.74
ITEM-000514,ORD-04378,PROD-0135,Bed Sheets Pro,Home&Garden,15,1103.72,0.13,14403.55
ITEM-000515,ORD-04378,PROD-0017,Design Software,software,15,819.73,0.08,11312.27
ITEM-000516,ORD-04378,PROD-0032,Air Purifier,Home & Garden,5,2282.93,0.14,9816.6
ITEM-000517,ORD-02565,PROD-0161,Hot Sauce Bundle Pro,Food & Beverage,17,1006.11,0.28,12314.79
ITEM-000518,ORD-02565,PROD-0007,Gaming Mouse,Electronics,16,1421.71,0.22,17742.94
ITEM-000519,ORD-02565,PROD-0060,Makeup Brush Set,Beauty,7,2450.9,0.3,12009.41
ITEM-000520,ORD-02050,PROD-0143,Smoothie Mix Pro,Food & Beverage,10,841.22,0.21,6645.64
