order_id,customer_id,order_date,order_status,sales_channel,shipping_cost_USD,discount_pct,region,country
ORD-00288,CUST-0181,2022-10-26,Refunded,,44.73,1.22,North America,Mexico
ORD-00289,CUST-0019,3 June 2024,Completed,Mobile App,16.57,0.06,Asia-Pacific,India
ORD-00290,CUST-0269,2022-09-11,Completed,Mobile App,4.48,0.31,Africa,Ghana
ORD-00291,CUST-0191,2021-06-27,Refunded,Mobile App,15.51,0.23,North America,Canada
ORD-00292,CUST-0361,2024-06-01,Completed,,11.91,0.34,Latin America,Brazil
ORD-00293,CUST-0362,2022-12-01,Pending,Website,0.05,0.18,Apac,India
ORD-00294,CUST-0295,"January 22, 2024",Completed,Partner Portal,27.31,0.28,Europe,France
ORD-00295,CUST-0271,2024-10-15,Cancelled,Partner Portal,33.36,0.17,Latin America,Chile
ORD-00296,CUST-0003,2023-05-09,Completed,Mobile App,38.29,0.25,Latin America,Colombia
ORD-00297,CUST-0240,2021-05-01,Completed,Marketplace,24.45,0.26,Europe,United Kingdom
ORD-00298,CUST-0160,2022-07-31,Refunded,,10.38,0.17,LatAm,Colombia
ORD-00299,CUST-0409,2021-10-02,Pending,In-Store,$41.30,0.29,North America,United States
ORD-00300,CUST-0341,05/25/2020,Completed,In-Store,43.39,0.11,Middle East,UAE
ORD-00301,CUST-0329,2021-02-09,Completed,Partner Portal,0.79,0.13,Latin America,Colombia
ORD-00302,CUST-0423,2023-05-02,Completed,In-Store,$4.25,0.18,Latin America,Colombia
ORD-00303,CUST-0301,5 April 2020,Refunded,,4.54,0.33,North America,United States
ORD-00304,CUST-0362,2020-04-28,Completed,Phone,22.44,0.28,Asia Pacific ,India
ORD-00305,CUST-0043,08/13/2020,Pending,Phone,41.27,0.21,Middle East,UAE
ORD-00306,CUST-0007,2023-09-21,Refunded,Website,28.72,0.2,Middle East,Saudi Arabia
ORD-00307,CUST-0271,2023-07-07,Pending,Marketplace,29.18,0.25,Latin America,Chile
ORD-00308,CUST-0201,2021-01-01,pending,In-Store,22.8,0.14,Africa,Nigeria
ORD-00309,CUST-0017,2022-12-10,Completed,Marketplace,10.02,0.13,Middle East,Saudi Arabia
ORD-00310,CUST-0164,7 December 2022,Completed,Phone,$3.62,0.07,North America,Mexico
ORD-00311,CUST-0339,24 July 2023,Pending,Partner Portal,22.72,0.04,Africa,South Africa
ORD-00312,CUST-0437,2023-07-14,Completed,Phone,$34.70,0.2,NA Region,Canada
ORD-00313,CUST-0298,2024-03-27,Refunded,,23.19,0.3,Africa,South Africa
ORD-00314,CUST-0123,2022-08-06,Refunded,Marketplace,12.23,0.11,Asia Pacific,Singapore
ORD-00315,CUST-0201,2021-06-26,Cancelled,Website,43.27,0.05,Africa,Nigeria
ORD-00316,CUST-0311,2023-03-03,Completed,,2.72,0.03,Asia Pacific,Japan
ORD-00317,CUST-0416,20 July 2022,Completed,Website,18.81,1.41,Middle East,Saudi Arabia
ORD-00318,CUST-0372,2024-04-06,Completed,Website,29.18,0.32,Latin America,Chile
ORD-00319,CUST-0176,2024-06-08,PENDING,Partner Portal,21.13,0.14,Europe,Spain
ORD-00320,CUST-0143,2021-03-23,Completed,In-Store,32.14,0.21,Europe,Spain
ORD-00321,CUST-0308,2024-07-25,Completed,In-Store,28.74,0.26,Europe,Sweden
ORD-00322,CUST-0208,2024-11-11,Pending,Partner Portal,0.43,0.02,Europe,Germany
ORD-00323,CUST-0366,2022-12-22,completed,Phone,18.72,0.22,Europe,Spain
ORD-00324,CUST-0147,2023-04-30,Pending,Mobile App,18.67,0.2,Latin America,Brazil
ORD-00325,CUST-0209,2023-04-02,Completed,Partner Portal,29.6,0.1,Europe,France
ORD-00326,CUST-0099,2020-10-15,Completed,In-Store,31.66,0.24,latin america,Chile
ORD-00327,CUST-0150,2020-06-18,Completed,Website,19.35,0.34,North America,Mexico
ORD-00328,CUST-0464,2021-01-20,Refunded,Phone,12.88,0.29,Europe,Netherlands
ORD-00329,CUST-0025,9 December 2020,Completed,Partner Portal,24.63,0.29,europe,Sweden
ORD-00330,CUST-0179,2024-05-18,Completed,In-Store,18.45,0.22,Middle East,Qatar
ORD-00331,CUST-0067,2021-04-21,Refunded,Website,32.47,0.19,Africa,Ghana
ORD-00332,CUST-0295,2022-03-26,Cancelled,Mobile App,23.43,0.19,Europe,France
ORD-00333,CUST-0142,2020-10-12,Pending,Mobile App,29.22,0.12,Asia Pacific,Singapore
ORD-00334,CUST-0035,2020-05-13,Completed,,8.29,0.11,Europe,Spain
ORD-00335,CUST-0472,2024-09-07,Completed,Mobile App,0.86,0.13,EUROPE,Netherlands
ORD-00336,CUST-0414,2020-12-23,PENDING,Mobile App,21.85,0.32,N. America,Canada
ORD-00337,CUST-0170,2023-11-23,Completed,Mobile App,7.46,0.21,North America,Mexico
ORD-00338,CUST-0197,2021-03-13,Completed,,41.88,0.16,Latin America,Colombia
ORD-00339,CUST-0416,2020-03-01,Completed,Phone,2.24,0.21,Middle East,Saudi Arabia
ORD-00340,CUST-0087,03/07/2021,Cancelled,In-Store,23.06,0.33,Asia Pacific,Australia
ORD-00341,CUST-0456,2023-05-14,Pending,Marketplace,$19.47,0.02,Europe,Sweden
ORD-00342,CUST-0436,2024-09-02,Pending,Phone,20.55,0.31,Middle East,Qatar
ORD-00343,CUST-0050,2023-08-24,Cancelled,In-Store,7.91,0.13,Latin America,Chile
ORD-00344,CUST-0146,2020-05-21,Pending,Phone,$30.97,0.16,Africa,Kenya
ORD-00345,CUST-0013,2021-06-14,Pending,Website,$25.45,0.25,Latin America,Brazil
ORD-00346,CUST-0125,2021-09-17,Cancelled,Partner Portal,7.16,0.24,Africa,Ghana
ORD-00347,CUST-0168,27/06/2022,Pending,Mobile App,36.94,0.21,North America,Canada
ORD-00348,CUST-0004,2022-04-29,Refunded,Partner Portal,8.78,0.19,Latin America,Colombia
ORD-00349,CUST-0305,2020-11-28,Completed,In-Store,42.37,0.27,North America,United States
ORD-00350,CUST-0244,2023-06-28,Pending,In-Store,4.21,0.3,north america,Mexico
ORD-00351,CUST-0477,2020-02-24,Pending,In-Store,22.53,0.06,Europe,Germany
ORD-00352,CUST-0254,2022-11-01,Completed,,36.9,0.29,Asia Pacific,Singapore
ORD-00353,CUST-0318,2021-04-14,Completed,Mobile App,32.36,1.19,Asia Pacific,South Korea
ORD-00354,CUST-0276,2020-07-04,Refunded,Mobile App,17.22,0.03,Asia Pacific,India
ORD-00355,CUST-0089,2024-12-27,Pending,,38.32,0.19,Europe,Sweden
ORD-00356,CUST-0410,2020-07-03,Completed,Website,42.01,0.26,Latin America,Brazil
ORD-00357,CUST-0332,2022-12-27,Refunded,Phone,3.61,0.28,Africa,Nigeria
ORD-00358,CUST-0441,09/06/2023,Pending,Mobile App,$15.31,0.22,Latin America,Argentina
ORD-00359,CUST-0103,2021-11-18,Completed,Partner Portal,32.27,0.1,North America,Canada
ORD-00360,CUST-0293,2022-06-19,refunded,In-Store,5.11,0.16,Europe,Spain
ORD-00361,CUST-0313,2020-11-20,Refunded,In-Store,$34.17,0.05,Africa,Kenya
ORD-00362,CUST-0478,2023-04-13,Refunded,Partner Portal,43.84,0.29,North America,Mexico
ORD-00363,CUST-0028,2023-05-30,Refunded,Website,23.89,0.18,Middle East,Saudi Arabia
ORD-00364,CUST-0204,2023-07-04,Completed,Mobile App,33.89,0.17,Africa,South Africa
ORD-00365,CUST-0130,2021-02-01,Completed,Mobile App,11.91,0.26,Middle East,UAE
ORD-00366,CUST-0001,2024-09-12,pending,Mobile App,3.4,0.11,Latin America,Argentina
ORD-00367,CUST-0138,2023-01-27,Completed,,17.56,0.07,Middle East ,UAE
ORD-00368,CUST-0139,09/06/2024,Refunded,Partner Portal,29.1,0.15,Europe,Netherlands
ORD-00369,CUST-0447,2023-06-20,Cancelled,Phone,34.17,0.23,ME,UAE
ORD-00370,CUST-0348,2023-06-03,Completed,In-Store,21.21,1.3,ME,UAE
ORD-00371,CUST-0161,2022-10-13,COMPLETED,Mobile App,0.56,0.08,NA Region,Mexico
ORD-00372,CUST-0453,2021-04-27,Refunded,Website,24.06,0.01,Latin America,Argentina
ORD-00373,CUST-0026,2023-11-03,Cancelled,Partner Portal,37.99,0.15,Africa,South Africa
ORD-00374,CUST-0405,2021-11-25,Cancelled,In-Store,14.25,0.01,Asia Pacific,Japan
ORD-00375,CUST-0175,2023-06-09,Cancelled,In-Store,14.44,0.03,Africa,Ghana
ORD-00376,CUST-0447,11/01/2022,Pending,Marketplace,40.52,0.3,Middle East,UAE
ORD-00377,CUST-0101,2024-03-18,Pending,Mobile App,22.3,0.12,Middle East,Qatar
ORD-00378,CUST-0063,2024-05-28,Cancelled,Marketplace,44.83,0.17,Middle East,Saudi Arabia
ORD-00379,CUST-0272,6 May 2022,Completed,Marketplace,13.88,0.35,Africa,South Africa
ORD-00380,CUST-0141,23 June 2024,Completed,Mobile App,30.13,0.04,N. America,United States
ORD-00381,CUST-0359,10 April 2021,REFUNDED,Phone,$44.77,0.04,Europe,Netherlands
ORD-00382,CUST-0388,2021-12-08,Pending,Website,43.48,0.22,Asia Pacific,South Korea
ORD-00383,CUST-0168,2024-06-18,Refunded,Partner Portal,13.21,0,North America,Canada
ORD-00384,CUST-0165,2023-02-27,Completed,Marketplace,$33.18,0.33,Europe,Germany
ORD-00385,CUST-0296,2020-04-28,Pending,In-Store,$39.62,0.06,European Region,Germany
ORD-00386,CUST-0382,2021-06-14,Cancelled,Website,11.68,0.28,Latin America,Brazil
ORD-00387,CUST-0356,2023-11-10,Completed,Partner Portal,38.88,0.15,Europe,Sweden
ORD-00388,CUST-0315,2024-04-19,Completed,,19.38,0.33,africa,Nigeria
ORD-00389,CUST-0110,2020-06-01,Completed,Partner Portal,8.35,0.31,Middle East,Saudi Arabia
ORD-00390,CUST-0172,2020-03-07,Completed,Phone,2.24,0.08,Latin America,Argentina
ORD-00391,CUST-0106,2020-10-25,Completed,Mobile App,9.76,0.17,Latin America,Chile
ORD-00392,CUST-0365,2023-09-29,Refunded,Website,10.56,0.17,Europe,United Kingdom
ORD-00393,CUST-0140,01/30/2023,Completed,Phone,$43.35,0.12,Latin America,Brazil
ORD-00394,CUST-0151,2024-08-05,Pending,In-Store,35.74,1.45,Europe,Sweden
ORD-00395,CUST-0246,2024-05-25,Cancelled,Partner Portal,7.25,0.08,Asia Pacific,Singapore
ORD-00396,CUST-0425,2021-02-16,Completed,In-Store,27.53,0.28,North America,Canada
ORD-00397,CUST-0244,2022-09-14,Pending,In-Store,5.29,0.18,North America,Mexico
ORD-00398,CUST-0192,2020-11-28,Pending,Phone,16.97,0.18,Latin America,Argentina
ORD-00399,CUST-0259,2020-04-03,Completed,Marketplace,17.56,0,North America,Mexico
ORD-00400,CUST-0334,2022-10-15,Pending,Mobile App,29.58,0.06,Asia Pacific,South Korea
ORD-00401,CUST-0477,2024-05-06,Completed,In-Store,29.59,0.22,Europe,Germany
ORD-00402,CUST-0139,2020-08-21,Cancelled,Website,5.68,0.01,Europe,Netherlands
ORD-00403,CUST-0194,2024-09-25,Completed,In-Store,19.56,0.21,Asia Pacific,Australia
ORD-00404,CUST-0075,2021-06-05,Cancelled,Phone,15.62,0.24,Africa,South Africa
ORD-00405,CUST-0044,"October 29, 2021",Pending,In-Store,43.45,0.17,Africa,South Africa
ORD-00406,CUST-0441,03/31/2024,REFUNDED,Mobile App,34.42,0.12,Latin America,Argentina
ORD-00407,CUST-0373,2023-07-26,COMPLETED,Phone,27.97,0.03,Europe,France
ORD-00408,CUST-0319,2021-11-10,Completed,Phone,3.51,0.24,Middle East,UAE
ORD-00409,CUST-0332,2020-02-18,Completed,,44.13,0.18,African Region,Nigeria
ORD-00410,CUST-0068,2024-12-26,Completed,,34.11,0.27,Europe,Sweden
ORD-00411,CUST-0381,2021-06-08,Completed,Marketplace,11.44,0.25,Middle East,UAE
ORD-00412,CUST-0068,2021-11-01,Completed,Partner Portal,$27.04,0.12,Europe,Sweden
ORD-00413,CUST-0474,2020-11-27,Completed,Website,22.84,0.22,Europe,Germany
ORD-00414,CUST-0220,2023-08-24,Completed,Marketplace,2.45,0.35,North America,United States
ORD-00415,CUST-0219,2021-04-30,Completed,Phone,6.93,0.25,Asia Pacific,Australia
ORD-00416,CUST-0190,2020-12-25,Completed,Marketplace,35.75,0.34,Africa,South Africa
ORD-00417,CUST-0429,2022-02-26,Completed,Website,14.07,1.44,Asia Pacific,India
ORD-00418,CUST-0458,2023-06-29,Pending,In-Store,43.9,0.1,Africa,Kenya
ORD-00419,CUST-0059,2020-09-17,Completed,Marketplace,$6.72,0.33,north america,Mexico
ORD-00420,CUST-0276,2021-07-22,Completed,Phone,43.36,0.11,Asia Pacific,India
ORD-00421,CUST-0039,"April 16, 2023",Pending,Website,25.84,0.04,North America,Mexico
ORD-00422,CUST-0460,2022-06-07,Completed,Phone,2.53,1.31,Europe,Netherlands
ORD-00423,CUST-0127,2 March 2024,Completed,Marketplace,25.47,0.16,North America,United States
ORD-00424,CUST-0177,2023-05-02,Completed,Partner Portal,41.04,0.22,Asia Pacific,India
ORD-00425,CUST-0437,"October 18, 2021",Completed,,18.83,0.06,North America,Canada
ORD-00426,CUST-0252,10 February 2024,Cancelled,Website,44.25,0.1,N. America,Mexico
ORD-00427,CUST-0412,2021-09-22,Cancelled,In-Store,18.97,0.33,Africa,South Africa
ORD-00428,CUST-0291,"March 30, 2021",Completed,In-Store,1.16,0.12,Middle East,UAE
ORD-00429,CUST-0066,2023-07-20,Pending,Website,42.76,0.2,Asia Pacific,South Korea
ORD-00430,CUST-0479,03/03/2024,Completed,,36.29,0.07,Latin America,Argentina
ORD-00431,CUST-0457,2024-01-15,Completed,Mobile App,38.18,0.13,North America,Mexico
ORD-00432,CUST-0078,2022-05-31,cancelled,Mobile App,34.29,0.06,Europe,United Kingdom
ORD-00433,CUST-0449,2023-05-16,Cancelled,Partner Portal,9.38,0.29,Europe,United Kingdom
ORD-00434,CUST-0097,2022-06-06,Cancelled,Phone,9.37,0.3,Europe,Netherlands
ORD-00435,CUST-0444,2021-09-13,Completed,In-Store,19.32,0.3,Asia Pacific,Singapore
ORD-00436,CUST-0049,2021-04-14,Completed,Marketplace,$24.48,0.27,Europe,United Kingdom
ORD-00437,CUST-0178,2024-12-01,Pending,Mobile App,24.69,0.1,LatAm,Argentina
ORD-00438,CUST-0420,03/01/2021,Completed,Marketplace,15.75,0.34,Europe,France
ORD-00439,CUST-0466,"December 17, 2023",Cancelled,Partner Portal,40.18,0.33,Europe,Spain
ORD-00440,CUST-0331,2020-08-15,Completed,Website,44.29,0.06,Africa,Kenya
ORD-00441,CUST-0109,2023-02-08,Completed,Phone,35.53,0.18,Latin America,Chile
ORD-00442,CUST-0110,1 June 2024,COMPLETED,In-Store,12.1,0.02,Middle East,Saudi Arabia
ORD-00443,CUST-0158,16 September 2021,Cancelled,Marketplace,25.47,0.32,Middle East,Saudi Arabia
ORD-00444,CUST-0157,25/03/2021,Completed,,30.83,0.26,Latin America,Chile
ORD-00445,CUST-0155,2022-07-28,Refunded,Phone,38.38,0.09,North America,Mexico
ORD-00446,CUST-0347,7 November 2023,Completed,Mobile App,30.42,0.31,North America,Mexico
ORD-00447,CUST-0111,2022-08-19,Refunded,Partner Portal,18.01,0.23,Latin America,Colombia
ORD-00448,CUST-0088,2022-02-13,Completed,Marketplace,19.95,0.3,north america,Canada
ORD-00449,CUST-0299,2020-05-01,Completed,Website,6.98,0.3,Latin America ,Argentina
ORD-00450,CUST-0192,2022-09-29,Pending,In-Store,1.55,0.09,Latin America,Argentina
ORD-00451,CUST-0372,05/02/2022,Pending,Marketplace,26.11,0.13,Latin America,Chile
ORD-00452,CUST-0204,21 April 2020,Completed,Marketplace,29.93,0.21,Africa,South Africa
ORD-00453,CUST-0106,2021-03-14,Pending,In-Store,24.02,0.08,latin america,Chile
ORD-00454,CUST-0063,"May 10, 2023",Completed,Phone,$35.36,0.35,Middle East,Saudi Arabia
ORD-00455,CUST-0447,2024-05-31,Completed,Partner Portal,27.03,0.3,Middle East,UAE
ORD-00456,CUST-0006,2020-01-11,Completed,Website,24.24,0.07,Asia Pacific,South Korea
ORD-00457,CUST-0256,2022-12-17,Cancelled,Website,3.72,0.04,Europe,Netherlands
ORD-00458,CUST-0398,2022-04-08,Completed,In-Store,44.1,1.44,Latin America,Brazil
ORD-00459,CUST-0306,"October 5, 2024",Pending,In-Store,6.68,0.14,Europe,Spain
ORD-00460,CUST-0063,2021-04-08,Cancelled,Partner Portal,31.11,0.11,Middle East,Saudi Arabia
ORD-00461,CUST-0013,2023-12-16,Completed,Website,40.23,0.14,Latin America ,Brazil
ORD-00462,CUST-0075,2021-10-11,Pending,Phone,20.57,0.24,Africa,South Africa
ORD-00463,CUST-0129,2020-09-10,Cancelled,Marketplace,36.75,0.13,North America,Mexico
ORD-00464,CUST-0201,2022-01-07,Refunded,Marketplace,30.21,0.29,Africa,Nigeria
ORD-00465,CUST-0062,2024-06-02,Pending,Website,0.8,0.21,North America,Mexico
ORD-00466,CUST-0208,2020-06-04,Refunded,Website,35.67,0.28,Europe,Germany
ORD-00467,CUST-0172,2022-07-16,Completed,Mobile App,3.4,0.21,Latin America,Argentina
ORD-00468,CUST-0192,2020-04-02,Completed,Partner Portal,29.24,0.26,Latin America,Argentina
ORD-00469,CUST-0372,2021-12-03,Pending,,32.93,0.33,LatAm,Chile
ORD-00470,CUST-0476,2022-11-19,Completed,Partner Portal,42.32,0.27,Africa,Kenya
ORD-00471,CUST-0144,2020-01-30,Cancelled,Mobile App,16.16,0.03,Asia Pacific,Japan
ORD-00472,CUST-0043,2020-11-30,Completed,Marketplace,34.67,0.24,Middle East,UAE
ORD-00473,CUST-0448,25 April 2021,Cancelled,Marketplace,33.73,0.09,Africa ,South Africa
ORD-00474,CUST-0459,2024-10-24,Cancelled,Phone,3.8,0.12,Europe,Spain
ORD-00475,CUST-0112,28 September 2022,Pending,Marketplace,24.47,0.13,Africa,Kenya
ORD-00476,CUST-0425,2020-06-11,Completed,Partner Portal,36.63,0.02,North America,Canada
ORD-00477,CUST-0394,2022-06-26,Refunded,In-Store,13.23,0.13,LATAM,Argentina
ORD-00478,CUST-0186,2022-08-30,Completed,In-Store,19.55,0.14,Asia Pacific,Singapore
ORD-00479,CUST-0371,2023-01-28,Completed,In-Store,18.22,0.03,North America,United States
ORD-00480,CUST-0263,2024-12-09,Refunded,Website,$22.11,0.34,Asia Pacific,Singapore
ORD-00481,CUST-0221,03/06/2020,Completed,Marketplace,16.49,0.29,Asia Pacific,Japan
ORD-00482,CUST-0298,2023-09-29,Completed,Partner Portal,6.1,0.31,Africa,South Africa
ORD-00483,CUST-0164,2021-08-03,Cancelled,Marketplace,10.86,0.26,North America,Mexico
ORD-00484,CUST-0460,2021-11-30,Cancelled,Website,$38.67,0.34,Europe,Netherlands
ORD-00485,CUST-0347,2021-06-06,Refunded,Phone,$29.86,0.28,North America,Mexico
ORD-00486,CUST-0236,07/01/2024,Pending,Mobile App,3.69,0.09,Middle East,Qatar
ORD-00487,CUST-0454,2020-09-16,Pending,Mobile App,20.36,1.26,Europe,Germany
ORD-00488,CUST-0262,"July 21, 2022",Cancelled,Website,2.2,0.19,north america,Canada
ORD-00489,CUST-0117,2021-01-11,refunded,Website,22.4,0.04,Europe,Germany
ORD-00490,CUST-0138,2021-09-09,Completed,,14.87,0.03,middle east,UAE
ORD-00491,CUST-0123,2024-10-28,Completed,Marketplace,3.73,0.06,Asia Pacific,Singapore
ORD-00492,CUST-0450,02/08/2022,Completed,Mobile App,34.42,0.28,Europe,France
ORD-00493,CUST-0194,2023-01-12,Completed,Phone,13.43,0.13,Asia-Pacific,Australia
ORD-00494,CUST-0145,"June 22, 2021",Refunded,Marketplace,10.24,0.23,Europe,Germany
ORD-00495,CUST-0250,2021-08-18,Completed,Website,13.61,0.15,Europe,Sweden
ORD-00496,CUST-0420,2023-03-02,Pending,Mobile App,26.52,0.27,Europe,France
ORD-00497,CUST-0291,27 August 2024,Completed,Marketplace,29.09,0.1,Middle East ,UAE
ORD-00498,CUST-0050,2023-02-08,Cancelled,Partner Portal,34.8,0.08,Latin America,Chile
ORD-00499,CUST-0328,2022-12-16,Refunded,In-Store,11.87,0.28,Middle East,UAE
ORD-00500,CUST-0187,19/01/2023,Refunded,Mobile App,$38.08,0.2,North America,Canada
ORD-00501,CUST-0208,2020-03-18,Refunded,Phone,24.37,0.15,Europe,Germany
ORD-00502,CUST-0269,24/01/2021,Cancelled,In-Store,28.05,0.23,Africa,Ghana
ORD-00503,CUST-0256,06/08/2021,Completed,Partner Portal,16.42,0.3,Europe,Netherlands
ORD-00504,CUST-0060,"September 24, 2023",cancelled,Phone,34,0.12,Latin America,Chile
ORD-00505,CUST-0159,2022-07-06,Pending,Website,7.36,0.29,North America,Mexico
ORD-00506,CUST-0164,2020-10-24,Pending,Phone,7.5,0.25,North America,Mexico
ORD-00507,CUST-0077,2023-02-02,Completed,Partner Portal,6.12,0.01,Asia Pacific,Australia
ORD-00508,CUST-0174,2020-10-17,Cancelled,Phone,15.07,0.13,Eur,Spain
ORD-00509,CUST-0417,2022-04-30,Refunded,Website,13.43,0.34,Middle East,UAE
ORD-00510,CUST-0447,2022-01-21,Completed,In-Store,0.01,0.08,Middle East,UAE
ORD-00511,CUST-0295,2024-03-29,Pending,Website,9.72,0.02,Europe,France
ORD-00512,CUST-0395,2023-08-18,Completed,Partner Portal,25.74,0.13,Middle East,Qatar
ORD-00513,CUST-0107,2023-05-31,Completed,Mobile App,30.82,0.01,Middle East,Saudi Arabia
ORD-00514,CUST-0189,2024-07-08,Refunded,,42.42,0.15,Africa,Nigeria
ORD-00515,CUST-0345,2021-01-04,Refunded,Marketplace,28.69,0.22,Latin America,Chile
ORD-00516,CUST-0264,2020-09-24,Completed,Marketplace,22.16,0.04,Europe,United Kingdom
ORD-00517,CUST-0474,2021-08-19,Pending,Marketplace,30.04,0.23,Europe,Germany
ORD-00518,CUST-0005,2024-03-05,Completed,Marketplace,22.86,0.1,AFRICA,South Africa
ORD-00519,CUST-0398,2020-08-12,Completed,Phone,42.36,0.14,Latin America,Brazil
ORD-00520,CUST-0039,2023-06-13,Completed,In-Store,0.67,0.15,North America,Mexico
ORD-00521,CUST-0326,2020-12-22,Completed,Partner Portal,18.5,0.24,Europe,Netherlands
ORD-00522,CUST-0117,2024-11-25,Completed,Partner Portal,38.9,0.26,Europe,Germany
ORD-00523,CUST-0016,09/01/2020,Refunded,Phone,15.17,0,NA Region,Mexico
ORD-00524,CUST-0274,2024-02-04,Pending,Marketplace,11.26,0.27,NA Region,Canada
ORD-00525,CUST-0417,2022-03-28,Completed,Partner Portal,2.51,0.22,Middle East,UAE
ORD-00526,CUST-0171,2024-04-29,Refunded,Website,19.83,0.21,Europe,Netherlands
ORD-00527,CUST-0030,2024-06-28,Cancelled,Mobile App,32.72,0.01,Asia Pacific,India
ORD-00528,CUST-0026,2024-05-12,Completed,Mobile App,5.57,0.16,Africa,South Africa
ORD-00529,CUST-0324,2020-05-02,Completed,Partner Portal,24.46,0.05,Europe,United Kingdom
ORD-00530,CUST-0095,2021-10-29,Cancelled,In-Store,34.48,0,Africa,Ghana
ORD-00531,CUST-0237,2021-06-17,Completed,Marketplace,4.83,0.11,Latin America,Brazil
ORD-00532,CUST-0149,2022-07-21,Completed,Website,32.17,0.24,Europe,Germany
ORD-00533,CUST-0449,2020-06-17,Completed,Mobile App,23.84,0.35,Europe,United Kingdom
ORD-00534,CUST-0057,22 March 2020,Cancelled,Mobile App,36.86,0.07,Africa,Ghana
ORD-00535,CUST-0279,2024-11-11,Completed,Phone,23.31,0.35,Latin America,Chile
ORD-00536,CUST-0444,2023-01-22,Cancelled,Mobile App,44.41,0.25,Asia Pacific,Singapore
ORD-00537,CUST-0405,2021-12-20,Pending,In-Store,9.18,0.11,APAC,Japan
ORD-00538,CUST-0038,2024-08-27,Completed,Partner Portal,29.22,0.11,Africa,South Africa
ORD-00539,CUST-0125,2020-07-13,Completed,Marketplace,11.76,0.29,Africa,Ghana
ORD-00540,CUST-0078,2021-09-13,Pending,Marketplace,$14.65,0.2,Europe,United Kingdom
ORD-00541,CUST-0461,2020-09-11,Refunded,Mobile App,$37.09,0.26,Middle East,Qatar
ORD-00542,CUST-0442,2021-08-31,Completed,In-Store,21.62,0.14,North America,United States
ORD-00543,CUST-0231,2020-11-12,Pending,Mobile App,13.57,0.05,Asia Pacific,India
ORD-00544,CUST-0027,2021-10-17,COMPLETED,Marketplace,28.29,0.25,Africa,South Africa
ORD-00545,CUST-0395,2021-12-04,Completed,Mobile App,42.11,0.07,Middle East,Qatar
ORD-00546,CUST-0025,09/10/2022,Cancelled,Website,4.29,0.29,Europe,Sweden
ORD-00547,CUST-0310,"September 12, 2020",Pending,Marketplace,8.85,0.2,Latin America,Chile
ORD-00548,CUST-0389,2021-03-12,Completed,Website,$27.21,0.34,Latin America,Colombia
ORD-00549,CUST-0478,2024-01-05,pending,Mobile App,2.57,0.01,North America,Mexico
ORD-00550,CUST-0156,2020-11-13,Completed,Website,3.33,1.14,Africa,Nigeria
