item_id,order_id,product_id,product_name,category,quantity,quantity_flag,unit_price_USD,discount_pct,discount_pct_flag,line_total_USD
ITEM-000222,ORD-01229,PROD-0169,Portable Charger Pro,Electronics,16,Valid entry,410.99,27,Acceptable,4800.36
ITEM-000223,ORD-01804,PROD-0057,Face Mask Kit,Beauty,7,Valid entry,1233.52,9,Acceptable,7857.52
ITEM-000224,ORD-01044,PROD-0120,Foam Roller Pro,Sports,19,Valid entry,3490.02,36,Acceptable,42438.64
ITEM-000225,ORD-01044,PROD-0199,Makeup Brush Set Pro,Beauty,13,Valid entry,3414.28,17,Acceptable,36840.08
ITEM-000226,ORD-01044,PROD-0179,Growth Hacking Pro,Books,9,Valid entry,NULL,35,Acceptable,7456.23
ITEM-000227,ORD-01044,PROD-0142,Cycling Helmet Pro,Sports,19,Valid entry,NULL,6,Acceptable,19053.94
ITEM-000228,ORD-02447,PROD-0058,Nail Polish Set,Beauty,2,Valid entry,372.61,17,Acceptable,618.53
ITEM-000229,ORD-02447,PROD-0075,Hot Sauce Bundle,Food and Beverage,17,Valid entry,1052.52,10,Acceptable,NULL
ITEM-000230,ORD-02447,PROD-0131,Design Thinking Pro,Books,4,Valid entry,880.31,25,Acceptable,2640.93
ITEM-000231,ORD-02447,PROD-0032,Air Purifier,Home and Garden,12,Valid entry,2282.93,2,Acceptable,26847.26
ITEM-000232,ORD-03382,PROD-0024,Winter Coat,Apparel,4,Valid entry,1531.64,27,Acceptable,4472.39
ITEM-000233,ORD-03382,PROD-0113,Protein Powder v2,Sports,16,Valid entry,447.28,37,Acceptable,4508.58
ITEM-000234,ORD-03382,PROD-0176,Video Conferencing Pro,Software,15,Valid entry,2262.72,26,Acceptable,25116.19
ITEM-000235,ORD-01850,PROD-0105,Sunglasses Pro,Apparel,16,Valid entry,814.10,18,Acceptable,10680.99
ITEM-000236,ORD-03007,PROD-0182,Coffee Maker Pro,Home and Garden,17,Valid entry,1789.99,0,Acceptable,30429.83
ITEM-000237,ORD-03007,PROD-0097,Hot Sauce Bundle Pro,Food and Beverage,12,Valid entry,1311.29,10,Acceptable,14161.93
ITEM-000238,ORD-02345,PROD-0052,Vitamin C Serum,Beauty,8,Valid entry,726.02,11,Acceptable,5169.26
ITEM-000239,ORD-02345,PROD-0120,Foam Roller Pro,Sports,5,Valid entry,3490.02,109,Review Recommended,14134.58
ITEM-000240,ORD-02345,PROD-0009,Laptop Stand,Electronics,16,Valid entry,43.95,39,Acceptable,428.95
ITEM-000241,ORD-02345,PROD-0194,Robot Vacuum Pro,Home and Garden,7,Valid entry,NULL,36,Acceptable,4780.92
ITEM-000242,ORD-00401,PROD-0075,Hot Sauce Bundle,Food and Beverage,20,Valid entry,1052.52,15,Acceptable,17892.84
ITEM-000243,ORD-00401,PROD-0117,Running Shoes Pro,APPAREL,9,Valid entry,493.75,7,Acceptable,4132.69
ITEM-000244,ORD-01588,PROD-0002,Smart Watch,Electronics,18,Valid entry,1070.87,40,Acceptable,11565.40
ITEM-000245,ORD-00342,PROD-0031,Coffee Maker,Home and Garden,9,Valid entry,1966.81,10,Acceptable,NULL
ITEM-000246,ORD-00342,PROD-0191,Garden Hose Pro,Home and Garden,1,Valid entry,338.86,4,Acceptable,325.31
ITEM-000247,ORD-00342,PROD-0111,Product Management v2,Books,14,Valid entry,327.73,22,Acceptable,3578.81
ITEM-000248,ORD-00342,PROD-0155,CRM Platform Pro,Software,8,Valid entry,509.71,12,Acceptable,NULL
ITEM-000249,ORD-04904,PROD-0057,Face Mask Kit,Beauty,14,Valid entry,1233.52,33,Acceptable,11570.42
ITEM-000250,ORD-04904,PROD-0020,Video Conferencing,Software,20,Valid entry,1857.53,38,Acceptable,23033.37
ITEM-000251,ORD-02313,PROD-0072,Protein Bars 12pk,Food and Beverage,2,Valid entry,1658.51,40,Acceptable,1990.21
ITEM-000252,ORD-02313,PROD-0178,Gym Bag Pro,Sports,5,Valid entry,229.12,25,Acceptable,859.20
ITEM-000253,ORD-02313,PROD-0007,Gaming Mouse,Electronics,3,Valid entry,1421.71,15,Acceptable,3625.36
ITEM-000254,ORD-02094,PROD-0099,Premium Coffee Beans Pro,Food and Beverage,9,Valid entry,424.25,32,Acceptable,2596.41
ITEM-000255,ORD-02094,PROD-0146,Design Software Pro,Software,11,Valid entry,723.98,0,Acceptable,7963.78
ITEM-000256,ORD-02310,PROD-0017,Design Software,Software,17,Valid entry,819.73,39,Acceptable,8500.60
ITEM-000257,ORD-02310,PROD-0162,Mechanical Keyboard Pro,Electronics,13,Valid entry,1226.74,24,Acceptable,12120.19
ITEM-000258,ORD-03235,PROD-0071,Premium Coffee Beans,Food and Beverage,1,Valid entry,332.96,17,Acceptable,276.36
ITEM-000259,ORD-02253,PROD-0100,Dark Chocolate Box Pro,Food and Beverage,5,Valid entry,594.75,3,Acceptable,2884.54
ITEM-000260,ORD-02253,PROD-0073,Green Tea Collection,F&B,13,Valid entry,482.30,9,Acceptable,NULL
ITEM-000261,ORD-02253,PROD-0142,Cycling Helmet Pro,Sports,8,Valid entry,1066.85,3,Acceptable,8278.76
ITEM-000262,ORD-01431,PROD-0092,Vitamin C Serum Pro,Beauty,16,Valid entry,630.20,28,Acceptable,7259.90
ITEM-000263,ORD-04203,PROD-0164,Jump Rope Pro,Sports,1,Valid entry,131.56,37,Acceptable,82.88
ITEM-000264,ORD-04203,PROD-0080,Herbal Tea Set,Food and Beverage,20,Valid entry,1313.91,33,Acceptable,17606.39
ITEM-000265,ORD-00811,PROD-0157,Analytics Tool Pro,Software,7,Valid entry,1897.69,3,Acceptable,12885.32
ITEM-000266,ORD-00811,PROD-0023,Business Jacket,Apparel,10,Valid entry,1140.19,27,Acceptable,8323.39
ITEM-000267,ORD-00811,PROD-0040,Storage Ottoman,Home and Garden,1,Valid entry,2043.74,22,Acceptable,1594.12
ITEM-000268,ORD-04387,PROD-0070,AI Fundamentals,Books,18,Valid entry,198.30,22,Acceptable,2784.13
ITEM-000269,ORD-04387,PROD-0071,Premium Coffee Beans,Food and Beverage,18,Valid entry,332.96,1,Acceptable,5933.35
ITEM-000270,ORD-04387,PROD-0121,Analytics Tool Pro,Software,6,Valid entry,NULL,31,Acceptable,NULL
ITEM-000271,ORD-04387,PROD-0018,Cloud Storage,Software,17,Valid entry,1471.32,18,Acceptable,NULL
ITEM-000272,ORD-01472,PROD-0063,Marketing Mastery,Books,17,Valid entry,2080.85,13,Acceptable,30775.77
ITEM-000273,ORD-01098,PROD-0078,Dark Chocolate Box,Food and Beverage,11,Valid entry,538.02,138,Review Recommended,4083.57
ITEM-000274,ORD-04015,PROD-0120,Foam Roller Pro,Sports,14,Valid entry,3490.02,28,Acceptable,35179.40
ITEM-000275,ORD-04015,PROD-0145,Premium Coffee Beans Pro,Food and Beverage,20,Valid entry,464.46,37,Acceptable,5852.20
ITEM-000276,ORD-04015,PROD-0158,Wall Art Pro,Home and Garden,16,Valid entry,1235.81,2,Acceptable,19377.50
ITEM-000277,ORD-04015,PROD-0087,Hair Dryer Pro,Beauty,20,Valid entry,957.33,29,Acceptable,NULL
ITEM-000278,ORD-01024,PROD-0100,Dark Chocolate Box Pro,Food and Beverage,17,Valid entry,594.75,37,Acceptable,6369.77
ITEM-000279,ORD-02775,PROD-0121,Analytics Tool Pro,Software,15,Valid entry,NULL,31,Acceptable,29452.27
ITEM-000280,ORD-02775,PROD-0062,Python for Beginners,Books,5,Valid entry,997.77,28,Acceptable,3591.97
ITEM-000281,ORD-03561,PROD-0063,Marketing Mastery,Books,15,Valid entry,2080.85,29,Acceptable,22161.05
ITEM-000282,ORD-03561,PROD-0114,Moisturiser SPF50 Pro,Beauty,2,Valid entry,1899.07,40,Acceptable,2278.88
ITEM-000283,ORD-03561,PROD-0038,Wall Art,Home and Garden,10,Valid entry,1162.29,37,Acceptable,7322.43
ITEM-000284,ORD-03561,PROD-0062,Python for Beginners,Books,19,Valid entry,997.77,22,Acceptable,14786.95
ITEM-000285,ORD-04194,PROD-0170,Vitamin C Serum Pro,Beauty,16,Valid entry,862.09,25,Acceptable,10345.08
ITEM-000286,ORD-04194,PROD-0179,Growth Hacking Pro,Books,15,Valid entry,1274.57,13,Acceptable,16633.14
ITEM-000287,ORD-00622,PROD-0034,Smart Thermostat,Home and Garden,9,Valid entry,669.46,26,Acceptable,4458.60
ITEM-000288,ORD-02288,PROD-0080,Herbal Tea Set,Food and Beverage,18,Valid entry,1313.91,6,Acceptable,22231.36
ITEM-000289,ORD-02288,PROD-0112,Nuts & Seeds Mix Pro,Food and Beverage,11,Valid entry,1330.62,16,Acceptable,12294.93
ITEM-000290,ORD-00458,PROD-0099,Premium Coffee Beans Pro,Food and Beverage,5,Valid entry,424.25,30,Acceptable,1484.88
ITEM-000291,ORD-00458,PROD-0162,Mechanical Keyboard Pro,Electronics,14,Valid entry,1226.74,19,Acceptable,13911.23
ITEM-000292,ORD-00458,PROD-0115,Smart Thermostat Pro,Home and Garden,15,Valid entry,618.21,23,Acceptable,7140.33
ITEM-000293,ORD-03833,PROD-0064,Leadership Principles,Books,16,Valid entry,806.00,32,Acceptable,8769.28
ITEM-000294,ORD-03833,PROD-0052,Vitamin C Serum,Beauty,4,Valid entry,726.02,22,Acceptable,2265.18
ITEM-000295,ORD-03833,PROD-0135,Bed Sheets Pro,Home and Garden,8,Valid entry,1103.72,2,Acceptable,NULL
ITEM-000296,ORD-01059,PROD-0155,CRM Platform Pro,Software,1,Valid entry,509.71,37,Acceptable,321.12
ITEM-000297,ORD-01875,PROD-0099,Premium Coffee Beans Pro,Food and Beverage,8,Valid entry,424.25,13,Acceptable,2952.78
ITEM-000298,ORD-01875,PROD-0094,Growth Hacking Pro,Books,19,Valid entry,1026.12,11,Acceptable,17351.69
ITEM-000299,ORD-01875,PROD-0003,Bluetooth Speaker,Electronics,15,Valid entry,117.98,6,Acceptable,1663.52
ITEM-000300,ORD-04017,PROD-0074,Organic Honey,Food and Beverage,6,Valid entry,1181.07,24,Acceptable,5385.68
ITEM-000301,ORD-02309,PROD-0005,Webcam HD,Electronics,20,Valid entry,695.37,26,Acceptable,10291.48
ITEM-000302,ORD-02309,PROD-0065,Financial Freedom,Books,17,Valid entry,1469.98,36,Acceptable,15993.38
ITEM-000303,ORD-03223,PROD-0134,Nuts & Seeds Mix Pro,Food and Beverage,6,Valid entry,1261.60,14,Acceptable,6509.86
ITEM-000304,ORD-03223,PROD-0030,Sunglasses,Apparel,9,Valid entry,685.18,23,Acceptable,4748.30
ITEM-000305,ORD-02294,PROD-0140,Bed Sheets Pro,Home and Garden,2,Valid entry,NULL,32,Acceptable,NULL
ITEM-000306,ORD-04683,PROD-0173,Wireless Headphones Pro,Electronics,16,Valid entry,581.83,16,Acceptable,7819.80
ITEM-000307,ORD-04683,PROD-0063,Marketing Mastery,Books,10,Valid entry,2080.85,17,Acceptable,17271.06
ITEM-000308,ORD-04763,PROD-0095,Bed Sheets Pro,Home and Garden,2,Valid entry,1260.77,10,Acceptable,2269.39
ITEM-000309,ORD-04763,PROD-0186,Security Suite Pro,Software,15,Valid entry,2016.16,7,Acceptable,28125.43
ITEM-000310,ORD-04763,PROD-0037,Bed Sheets,Home and Garden,18,Valid entry,NULL,30,Acceptable,13828.50
ITEM-000311,ORD-03523,PROD-0085,Data Analytics Guide Pro,Books,16,Valid entry,861.20,6,Acceptable,12952.45
ITEM-000312,ORD-03523,PROD-0010,Portable Charger,Electronics,13,Valid entry,334.02,14,Acceptable,3734.34
ITEM-000313,ORD-03523,PROD-0068,Product Management,Books,-10,Entry Error - Review,406.78,39,Acceptable,4714.58
ITEM-000314,ORD-03523,PROD-0162,Mechanical Keyboard Pro,Electronics,15,Valid entry,1226.74,17,Acceptable,15272.91
ITEM-000315,ORD-00451,PROD-0044,Jump Rope,Sports,17,Valid entry,129.09,19,Acceptable,1777.57
ITEM-000316,ORD-00451,PROD-0079,Energy Drink Pack,Food and Beverage,3,Valid entry,1871.84,34,Acceptable,3706.24
ITEM-000317,ORD-00451,PROD-0176,Video Conferencing Pro,Software,6,Valid entry,2262.72,3,Acceptable,13169.03
ITEM-000318,ORD-03154,PROD-0162,Mechanical Keyboard Pro,Electronics,8,Valid entry,1226.74,12,Acceptable,8636.25
ITEM-000319,ORD-03154,PROD-0186,Security Suite Pro,Software,3,Valid entry,2016.16,37,Acceptable,3810.54
ITEM-000320,ORD-03154,PROD-0101,Yoga Mat Pro,Sports,17,Valid entry,1956.47,19,Acceptable,26940.59
ITEM-000321,ORD-03154,PROD-0174,Gym Bag Pro,Sports,8,Valid entry,335.66,3,Acceptable,2604.72
ITEM-000322,ORD-04780,PROD-0147,Monitor 27in Pro,Electronics,2,Valid entry,114.25,29,Acceptable,162.23
ITEM-000323,ORD-04780,PROD-0049,Tennis Racket,Sports,9,Valid entry,64.18,31,Acceptable,398.56
ITEM-000324,ORD-04881,PROD-0197,Tennis Racket Pro,Sports,20,Valid entry,70.96,0,Acceptable,1419.20
ITEM-000325,ORD-04881,PROD-0062,Python for Beginners,Books,18,Valid entry,997.77,147,Review Recommended,13110.70
ITEM-000326,ORD-04881,PROD-0162,Mechanical Keyboard Pro,Electronics,18,Valid entry,1226.74,16,Acceptable,18548.31
ITEM-000327,ORD-00497,PROD-0175,Moisturiser SPF50 Pro,Beauty,1,Valid entry,NULL,20,Acceptable,1075.35
ITEM-000328,ORD-00497,PROD-0194,Robot Vacuum Pro,Home and Garden,18,Valid entry,1067.17,7,Acceptable,17864.43
ITEM-000329,ORD-00497,PROD-0180,Sunglasses Pro,Apparel,20,Valid entry,683.34,6,Acceptable,12846.79
ITEM-000330,ORD-04768,PROD-0117,Running Shoes Pro,Apparel,18,Valid entry,493.75,33,Acceptable,5954.62
ITEM-000331,ORD-04768,PROD-0083,Lip Balm Set Pro,Beauty,14,Valid entry,310.69,7,Acceptable,4045.18
ITEM-000332,ORD-04768,PROD-0134,Nuts & Seeds Mix Pro,Food and Beverage,19,Valid entry,1261.60,35,Acceptable,15580.76
ITEM-000333,ORD-04768,PROD-0144,Protein Bars 12pk v2,Food and Beverage,15,Valid entry,1597.60,34,Acceptable,15816.24
ITEM-000334,ORD-03765,PROD-0140,Bed Sheets Pro,Home and Garden,16,Valid entry,NULL,0,Acceptable,17150.24
ITEM-000335,ORD-03765,PROD-0007,Gaming Mouse,Electronics,2,Valid entry,1421.71,24,Acceptable,2161.00
ITEM-000336,ORD-03765,PROD-0171,HR Management System Pro,Software,-5,Entry Error - Review,1930.86,14,Acceptable,16605.40
ITEM-000337,ORD-03765,PROD-0011,Project Management Suite,Software,7,Valid entry,947.94,18,Acceptable,5441.18
ITEM-000338,ORD-02853,PROD-0061,Data Analytics Guide,Books,13,Valid entry,706.17,28,Acceptable,6609.75
ITEM-000339,ORD-02853,PROD-0033,Robot Vacuum,Home and Garden,3,Valid entry,NULL,12,Acceptable,NULL
ITEM-000340,ORD-02853,PROD-0077,Nuts & Seeds Mix,Food and Beverage,-8,Entry Error - Review,1002.34,12,Acceptable,12348.83
ITEM-000341,ORD-01474,PROD-0128,Leadership Principles Pro,Books,14,Valid entry,934.40,1,Acceptable,NULL
ITEM-000342,ORD-01474,PROD-0114,Moisturiser SPF50 Pro,Beauty,10,Valid entry,1899.07,0,Acceptable,18990.70
ITEM-000343,ORD-01612,PROD-0076,Smoothie Mix,Food and Beverage,19,Valid entry,643.37,13,Acceptable,10634.91
ITEM-000344,ORD-01612,PROD-0197,Tennis Racket Pro,Sports,4,Valid entry,70.96,26,Acceptable,210.04
ITEM-000345,ORD-01612,PROD-0174,Gym Bag Pro,Sports,5,Valid entry,335.66,19,Acceptable,1359.42
ITEM-000346,ORD-04942,PROD-0133,Financial Freedom Pro,Books,13,Valid entry,1802.74,34,Acceptable,NULL
ITEM-000347,ORD-04942,PROD-0096,Robot Vacuum Pro,Home and Garden,1,Valid entry,1308.53,6,Acceptable,NULL
ITEM-000348,ORD-04942,PROD-0116,Email Marketing Tool Pro,Software,16,Valid entry,938.94,36,Acceptable,9614.75
ITEM-000349,ORD-03577,PROD-0033,Robot Vacuum,Home and Garden,-6,Entry Error - Review,NULL,24,Acceptable,3084.26
ITEM-000350,ORD-02925,PROD-0112,Nuts & Seeds Mix Pro,Food and Beverage,6,Valid entry,1330.62,6,Acceptable,7504.70
ITEM-000351,ORD-02925,PROD-0002,Smart Watch,Electronics,8,Valid entry,1070.87,0,Acceptable,8566.96
ITEM-000352,ORD-02925,PROD-0123,Laptop Stand Pro,Electronics,12,Valid entry,55.29,7,Acceptable,617.04
ITEM-000353,ORD-02925,PROD-0083,Lip Balm Set Pro,Beauty,14,Valid entry,310.69,21,Acceptable,3436.23
ITEM-000354,ORD-00730,PROD-0167,Makeup Brush Set Pro,Beauty,3,Valid entry,2625.63,32,Acceptable,5356.29
ITEM-000355,ORD-00730,PROD-0033,Robot Vacuum,Home and Garden,19,Valid entry,1014.56,24,Acceptable,14650.25
ITEM-000356,ORD-00730,PROD-0155,CRM Platform Pro,Software,7,Valid entry,509.71,15,Acceptable,NULL
ITEM-000357,ORD-01299,PROD-0048,Fitness Tracker,Sports,17,Valid entry,1613.68,25,Acceptable,20574.42
ITEM-000358,ORD-03840,PROD-0108,Analytics Tool Pro,Software,5,Valid entry,1922.02,20,Acceptable,7688.08
ITEM-000359,ORD-03840,PROD-0041,Yoga Mat,Sports,1,Valid entry,1505.03,33,Acceptable,1008.37
ITEM-000360,ORD-03840,PROD-0127,Desk Lamp Pro,Home and Garden,19,Valid entry,50.58,7,Acceptable,893.75
ITEM-000361,ORD-00347,PROD-0082,Dark Chocolate Box Pro,Food and Beverage,17,Valid entry,472.75,4,Acceptable,7715.28
ITEM-000362,ORD-00347,PROD-0192,Nail Polish Set Pro,Beauty,11,Valid entry,469.83,9,Acceptable,4703.00
ITEM-000363,ORD-00347,PROD-0196,Jump Rope Pro,Sports,9,Valid entry,148.45,18,Acceptable,1095.56
ITEM-000364,ORD-04838,PROD-0200,Data Analytics Guide Pro,Books,14,Valid entry,672.78,5,Acceptable,8947.97
ITEM-000365,ORD-04838,PROD-0015,Email Marketing Tool,Software,11,Valid entry,997.69,26,Acceptable,8121.20
ITEM-000366,ORD-04838,PROD-0081,Webcam HD Pro,Electronics,3,Valid entry,846.49,39,Acceptable,1549.08
ITEM-000367,ORD-04838,PROD-0068,Product Management,Books,9,Valid entry,406.78,11,Acceptable,3258.31
ITEM-000368,ORD-04303,PROD-0189,Coffee Maker Pro,Home and Garden,13,Valid entry,2619.56,17,Acceptable,28265.05
ITEM-000369,ORD-04303,PROD-0123,Laptop Stand Pro,Electronics,7,Valid entry,55.29,29,Acceptable,274.79
ITEM-000370,ORD-04303,PROD-0014,Accounting Software,Software,8,Valid entry,435.63,37,Acceptable,2195.58
ITEM-000371,ORD-04950,PROD-0127,Desk Lamp Pro,Home and Garden,19,Valid entry,50.58,27,Acceptable,701.54
ITEM-000372,ORD-04950,PROD-0032,Air Purifier,Home and Garden,3,Valid entry,2282.93,15,Acceptable,5821.47
ITEM-000373,ORD-04252,PROD-0052,Vitamin C Serum,Beauty,4,Valid entry,726.02,1,Acceptable,2875.04
ITEM-000374,ORD-03262,PROD-0190,Foam Roller Pro,Sports,9,Valid entry,2998.27,24,Acceptable,20508.17
ITEM-000375,ORD-00439,PROD-0059,Shampoo & Conditioner,Beauty,3,Valid entry,1389.29,13,Acceptable,3626.05
ITEM-000376,ORD-00917,PROD-0080,Herbal Tea Set,Food and Beverage,20,Valid entry,1313.91,12,Acceptable,23124.82
ITEM-000377,ORD-00917,PROD-0002,Smart Watch,Electronics,4,Valid entry,NULL,18,Acceptable,3512.45
ITEM-000378,ORD-00917,PROD-0003,Bluetooth Speaker,Electronics,15,Valid entry,117.98,32,Acceptable,1203.40
ITEM-000379,ORD-03699,PROD-0101,Yoga Mat Pro,Sports,9,Valid entry,1956.47,24,Acceptable,13382.25
ITEM-000380,ORD-01659,PROD-0180,Sunglasses Pro,Apparel,17,Valid entry,683.34,38,Acceptable,7202.40
ITEM-000381,ORD-01659,PROD-0136,Cycling Helmet Pro,Sports,4,Valid entry,1098.60,2,Acceptable,4306.51
ITEM-000382,ORD-01659,PROD-0008,Monitor 27in,Electronics,19,Valid entry,142.16,27,Acceptable,NULL
ITEM-000383,ORD-01659,PROD-0169,Portable Charger Pro,Electronics,8,Valid entry,410.99,114,Review Recommended,2696.09
ITEM-000384,ORD-00902,PROD-0012,CRM Platform,Software,7,Valid entry,558.51,0,Acceptable,3909.57
ITEM-000385,ORD-00902,PROD-0093,Financial Freedom Pro,Books,10,Valid entry,1358.05,25,Acceptable,10185.38
ITEM-000386,ORD-00902,PROD-0166,Product Management v2,Books,11,Valid entry,557.83,23,Acceptable,4724.82
ITEM-000387,ORD-00487,PROD-0075,Hot Sauce Bundle,Food and Beverage,20,Valid entry,NULL,27,Acceptable,15366.79
ITEM-000388,ORD-00487,PROD-0021,Running Shoes,Apparel,3,Valid entry,467.63,31,Acceptable,967.99
ITEM-000389,ORD-00487,PROD-0101,Yoga Mat Pro,Sports,10,Valid entry,1956.47,27,Acceptable,14282.23
ITEM-000390,ORD-00487,PROD-0184,Smart Watch Pro,Electronics,5,Valid entry,984.86,23,Acceptable,3791.71
ITEM-000391,ORD-00786,PROD-0140,Bed Sheets Pro,Home and Garden,4,Valid entry,1071.89,29,Acceptable,3044.17
ITEM-000392,ORD-00786,PROD-0054,Electric Toothbrush,Beauty,18,Valid entry,NULL,12,Acceptable,20836.89
ITEM-000393,ORD-00786,PROD-0001,Wireless Headphones,Electronics,2,Valid entry,438.78,6,Acceptable,824.91
ITEM-000394,ORD-00966,PROD-0173,Wireless Headphones Pro,Electronics,19,Valid entry,581.83,19,Acceptable,8954.36
ITEM-000395,ORD-02866,PROD-0059,Shampoo & Conditioner,Beauty,9,Valid entry,1389.29,28,Acceptable,9002.60
ITEM-000396,ORD-04651,PROD-0010,Portable Charger,Electronics,11,Valid entry,334.02,34,Acceptable,2424.99
ITEM-000397,ORD-04651,PROD-0052,Vitamin C Serum,Beauty,1,Valid entry,726.02,20,Acceptable,580.82
ITEM-000398,ORD-04660,PROD-0140,Bed Sheets Pro,Home and Garden,8,Valid entry,1071.89,13,Acceptable,NULL
ITEM-000399,ORD-04837,PROD-0143,Smoothie Mix Pro,Food and Beverage,2,Valid entry,841.22,29,Acceptable,1194.53
ITEM-000400,ORD-01836,PROD-0105,Sunglasses Pro,Apparel,17,Valid entry,814.10,26,Acceptable,10241.38
ITEM-000401,ORD-01836,PROD-0122,Video Conferencing Pro,Software,16,Valid entry,2447.65,40,Acceptable,23497.44
ITEM-000402,ORD-02824,PROD-0119,Baseball Cap Pro,Apparel,4,Valid entry,NULL,28,Acceptable,4237.60
ITEM-000403,ORD-02824,PROD-0058,Nail Polish Set,Beauty,13,Valid entry,372.61,2,Acceptable,4747.05
ITEM-000404,ORD-03129,PROD-0082,Dark Chocolate Box Pro,Food and Beverage,16,Valid entry,472.75,12,Acceptable,NULL
ITEM-000405,ORD-03129,PROD-0078,Dark Chocolate Box,Food and Beverage,10,Valid entry,538.02,8,Acceptable,4949.78
ITEM-000406,ORD-04762,PROD-0070,AI Fundamentals,Books,7,Valid entry,198.30,8,Acceptable,NULL
ITEM-000407,ORD-04762,PROD-0159,USB-C Hub Pro,Electronics,14,Valid entry,2734.41,8,Acceptable,35219.20
ITEM-000408,ORD-04762,PROD-0151,Bluetooth Speaker Pro,Electronics,20,Valid entry,118.53,5,Acceptable,2252.07
ITEM-000409,ORD-04762,PROD-0166,Product Management v2,Books,11,Valid entry,557.83,15,Acceptable,5215.71
ITEM-000410,ORD-03020,PROD-0151,Bluetooth Speaker Pro,Electronics,2,Valid entry,118.53,3,Acceptable,229.95
ITEM-000411,ORD-03020,PROD-0189,Coffee Maker Pro,Home and Garden,3,Valid entry,2619.56,25,Acceptable,5894.01
ITEM-000412,ORD-03020,PROD-0071,Premium Coffee Beans,Food and Beverage,9,Valid entry,332.96,28,Acceptable,2157.58
ITEM-000413,ORD-03020,PROD-0078,Dark Chocolate Box,Food and Beverage,11,Valid entry,538.02,26,Acceptable,4379.48
ITEM-000414,ORD-03561,PROD-0082,Dark Chocolate Box Pro,Food and Beverage,6,Valid entry,472.75,15,Acceptable,2411.03
ITEM-000415,ORD-03561,PROD-0013,Analytics Tool,Software,19,Valid entry,NULL,33,Acceptable,27350.28
ITEM-000416,ORD-03561,PROD-0096,Robot Vacuum Pro,Home and Garden,5,Valid entry,1308.53,15,Acceptable,5561.25
ITEM-000417,ORD-01932,PROD-0156,Protein Powder v2,Sports,12,Valid entry,335.04,30,Acceptable,2814.34
ITEM-000418,ORD-04999,PROD-0176,Video Conferencing Pro,Software,9,Valid entry,2262.72,24,Acceptable,NULL
ITEM-000419,ORD-04999,PROD-0081,Webcam HD Pro,Electronics,6,Valid entry,846.49,37,Acceptable,3199.73
ITEM-000420,ORD-04999,PROD-0065,Financial Freedom,Books,6,Valid entry,1469.98,27,Acceptable,6438.51
ITEM-000421,ORD-04999,PROD-0100,Dark Chocolate Box Pro,Food and Beverage,16,Valid entry,594.75,1,Acceptable,9420.84
ITEM-000422,ORD-00837,PROD-0049,Tennis Racket,Sport,15,Valid entry,64.18,25,Acceptable,722.03
ITEM-000423,ORD-02213,PROD-0188,CRM Platform Pro,Software,11,Valid entry,504.65,26,Acceptable,4107.85
ITEM-000424,ORD-02213,PROD-0086,Running Shoes Pro,Apparel,14,Valid entry,392.61,39,Acceptable,3352.89
ITEM-000425,ORD-02213,PROD-0054,Electric Toothbrush,Beauty,19,Valid entry,1315.46,10,Acceptable,NULL
ITEM-000426,ORD-04287,PROD-0035,Garden Hose,Home and Garden,19,Valid entry,249.63,20,Acceptable,3794.38
