order_id,customer_id,order_date,order_status,sales_channel,shipping_cost_USD,discount_pct,discount_pct_flag,region,country
ORD-00266,CUST-0302,2024-01-17,Pending,Website,22.50,18,Acceptable,Asia Pacific,Australia
ORD-00267,CUST-0245,2022-07-09,Cancelled,In-Store,34.69,3,Acceptable,Europe,Sweden
ORD-00268,CUST-0259,2022-01-13,Cancelled,Marketplace,3.68,29,Acceptable,North America,Mexico
ORD-00269,CUST-0331,2024-05-19,Cancelled,Website,29.65,27,Acceptable,Africa,Kenya
ORD-00270,CUST-0186,2022-10-23,Completed,Mobile App,21.68,29,Acceptable,Asia Pacific,Singapore
ORD-00271,CUST-0298,2024-04-24,Cancelled,Marketplace,28.39,19,Acceptable,Africa,South Africa
ORD-00272,CUST-0370,2022-06-23,Completed,Unknown,25.76,26,Acceptable,North America,United States
ORD-00273,CUST-0372,2021-02-25,Refunded,Marketplace,39.29,26,Acceptable,Latin America,Chile
ORD-00274,CUST-0432,2022-03-15,Cancelled,Mobile App,22.36,13,Acceptable,North America,United States
ORD-00275,CUST-0343,2022-12-13,Refunded,Marketplace,14.43,15,Acceptable,Europe,France
ORD-00276,CUST-0057,2020-09-28,Pending,In-Store,35.46,16,Acceptable,Africa,Ghana
ORD-00277,CUST-0022,2020-07-31,Completed,Marketplace,6.25,27,Acceptable,North America,United States
ORD-00278,CUST-0395,2023-08-14,Completed,Website,37.73,16,Acceptable,Middle East,Qatar
ORD-00279,CUST-0180,2024-01-11,Cancelled,Marketplace,3.01,10,Acceptable,North America,Mexico
ORD-00280,CUST-0463,2023-07-03,Completed,In-Store,21.39,10,Acceptable,Africa,South Africa
ORD-00281,CUST-0324,2020-01-30,Refunded,Mobile App,36.72,2,Acceptable,Europe,United Kingdom
ORD-00282,CUST-0395,2023-01-28,Completed,Mobile App,42.54,34,Acceptable,Middle East,Qatar
ORD-00283,CUST-0337,2021-03-03,Refunded,Mobile App,42.55,18,Acceptable,Middle East,UAE
ORD-00284,CUST-0375,2024-01-21,Cancelled,Mobile App,31.15,28,Acceptable,North America,United States
ORD-00285,CUST-0144,2020-06-26,Cancelled,Partner Portal,38.38,9,Acceptable,Asia Pacific,Japan
ORD-00286,CUST-0039,2021-11-14,Refunded,Phone,33.91,14,Acceptable,North America,Mexico
ORD-00287,CUST-0329,2024-11-11,Refunded,Mobile App,18.35,30,Acceptable,Latin America,Colombia
ORD-00288,CUST-0181,2022-10-26,Refunded,Unknown,44.73,122,Review Recommended,North America,Mexico
ORD-00289,CUST-0019,2024-06-03,Completed,Mobile App,16.57,6,Acceptable,Asia Pacific,India
ORD-00290,CUST-0269,2022-09-11,Completed,Mobile App,4.48,31,Acceptable,Africa,Ghana
ORD-00291,CUST-0191,2021-06-27,Refunded,Mobile App,15.51,23,Acceptable,North America,Canada
ORD-00292,CUST-0361,2024-06-01,Completed,Unknown,11.91,34,Acceptable,Latin America,Brazil
ORD-00293,CUST-0362,2022-12-01,Pending,Website,0.05,18,Acceptable,Asia Pacific,India
ORD-00294,CUST-0295,2024-01-22,Completed,Partner Portal,27.31,28,Acceptable,Europe,France
ORD-00295,CUST-0271,2024-10-15,Cancelled,Partner Portal,33.36,17,Acceptable,Latin America,Chile
ORD-00296,CUST-0003,2023-05-09,Completed,Mobile App,38.29,25,Acceptable,Latin America,Colombia
ORD-00297,CUST-0240,2021-05-01,Completed,Marketplace,24.45,26,Acceptable,Europe,United Kingdom
ORD-00298,CUST-0160,2022-07-31,Refunded,Unknown,10.38,17,Acceptable,Latin America,Colombia
ORD-00299,CUST-0409,2021-10-02,Pending,In-Store,41.30,29,Acceptable,North America,United States
ORD-00300,CUST-0341,2020-05-25,Completed,In-Store,43.39,11,Acceptable,Middle East,UAE
ORD-00301,CUST-0329,2021-02-09,Completed,Partner Portal,0.79,13,Acceptable,Latin America,Colombia
ORD-00302,CUST-0423,2023-05-02,Completed,In-Store,4.25,18,Acceptable,Latin America,Colombia
ORD-00303,CUST-0301,2020-04-05,Refunded,Unknown,4.54,33,Acceptable,North America,United States
ORD-00304,CUST-0362,2020-04-28,Completed,Phone,22.44,28,Acceptable,Asia Pacific,India
ORD-00305,CUST-0043,2020-08-13,Pending,Phone,41.27,21,Acceptable,Middle East,UAE
ORD-00306,CUST-0007,2023-09-21,Refunded,Website,28.72,20,Acceptable,Middle East,Saudi Arabia
ORD-00307,CUST-0271,2023-07-07,Pending,Marketplace,29.18,25,Acceptable,Latin America,Chile
ORD-00308,CUST-0201,2021-01-01,Pending,In-Store,22.80,14,Acceptable,Africa,Nigeria
ORD-00309,CUST-0017,2022-12-10,Completed,Marketplace,10.02,13,Acceptable,Middle East,Saudi Arabia
ORD-00310,CUST-0164,2022-12-07,Completed,Phone,3.62,7,Acceptable,North America,Mexico
ORD-00311,CUST-0339,2023-07-24,Pending,Partner Portal,22.72,4,Acceptable,Africa,South Africa
ORD-00312,CUST-0437,2023-07-14,Completed,Phone,34.70,20,Acceptable,NA Region,Canada
ORD-00313,CUST-0298,2024-03-27,Refunded,Unknown,23.19,30,Acceptable,Africa,South Africa
ORD-00314,CUST-0123,2022-08-06,Refunded,Marketplace,12.23,11,Acceptable,Asia Pacific,Singapore
ORD-00315,CUST-0201,2021-06-26,Cancelled,Website,43.27,5,Acceptable,Africa,Nigeria
ORD-00316,CUST-0311,2023-03-03,Completed,Unknown,2.72,3,Acceptable,Asia Pacific,Japan
ORD-00317,CUST-0416,2022-07-20,Completed,Website,18.81,141,Review Recommended,Middle East,Saudi Arabia
ORD-00318,CUST-0372,2024-04-06,Completed,Website,29.18,32,Acceptable,Latin America,Chile
ORD-00319,CUST-0176,2024-06-08,Pending,Partner Portal,21.13,14,Acceptable,Europe,Spain
ORD-00320,CUST-0143,2021-03-23,Completed,In-Store,32.14,21,Acceptable,Europe,Spain
ORD-00321,CUST-0308,2024-07-25,Completed,In-Store,28.74,26,Acceptable,Europe,Sweden
ORD-00322,CUST-0208,2024-11-11,Pending,Partner Portal,0.43,2,Acceptable,Europe,Germany
ORD-00323,CUST-0366,2022-12-22,Completed,Phone,18.72,22,Acceptable,Europe,Spain
ORD-00324,CUST-0147,2023-04-30,Pending,Mobile App,18.67,20,Acceptable,Latin America,Brazil
ORD-00325,CUST-0209,2023-04-02,Completed,Partner Portal,29.60,10,Acceptable,Europe,France
ORD-00326,CUST-0099,2020-10-15,Completed,In-Store,31.66,24,Acceptable,Latin America,Chile
ORD-00327,CUST-0150,2020-06-18,Completed,Website,19.35,34,Acceptable,North America,Mexico
ORD-00328,CUST-0464,2021-01-20,Refunded,Phone,12.88,29,Acceptable,Europe,Netherlands
ORD-00329,CUST-0025,2020-12-09,Completed,Partner Portal,24.63,29,Acceptable,Europe,Sweden
ORD-00330,CUST-0179,2024-05-18,Completed,In-Store,18.45,22,Acceptable,Middle East,Qatar
ORD-00331,CUST-0067,2021-04-21,Refunded,Website,32.47,19,Acceptable,Africa,Ghana
ORD-00332,CUST-0295,2022-03-26,Cancelled,Mobile App,23.43,19,Acceptable,Europe,France
ORD-00333,CUST-0142,2020-10-12,Pending,Mobile App,29.22,12,Acceptable,Asia Pacific,Singapore
ORD-00334,CUST-0035,2020-05-13,Completed,Unknown,8.29,11,Acceptable,Europe,Spain
ORD-00335,CUST-0472,2024-09-07,Completed,Mobile App,0.86,13,Acceptable,Europe,Netherlands
ORD-00336,CUST-0414,2020-12-23,Pending,Mobile App,21.85,32,Acceptable,North America,Canada
ORD-00337,CUST-0170,2023-11-23,Completed,Mobile App,7.46,21,Acceptable,North America,Mexico
ORD-00338,CUST-0197,2021-03-13,Completed,Unknown,41.88,16,Acceptable,Latin America,Colombia
ORD-00339,CUST-0416,2020-03-01,Completed,Phone,2.24,21,Acceptable,Middle East,Saudi Arabia
ORD-00340,CUST-0087,2021-03-07,Cancelled,In-Store,23.06,33,Acceptable,Asia Pacific,Australia
ORD-00341,CUST-0456,2023-05-14,Pending,Marketplace,19.47,2,Acceptable,Europe,Sweden
ORD-00342,CUST-0436,2024-09-02,Pending,Phone,20.55,31,Acceptable,Middle East,Qatar
ORD-00343,CUST-0050,2023-08-24,Cancelled,In-Store,7.91,13,Acceptable,Latin America,Chile
ORD-00344,CUST-0146,2020-05-21,Pending,Phone,30.97,16,Acceptable,Africa,Kenya
ORD-00345,CUST-0013,2021-06-14,Pending,Website,25.45,25,Acceptable,Latin America,Brazil
ORD-00346,CUST-0125,2021-09-17,Cancelled,Partner Portal,7.16,24,Acceptable,Africa,Ghana
ORD-00347,CUST-0168,2022-06-27,Pending,Mobile App,36.94,21,Acceptable,North America,Canada
ORD-00348,CUST-0004,2022-04-29,Refunded,Partner Portal,8.78,19,Acceptable,Latin America,Colombia
ORD-00349,CUST-0305,2020-11-28,Completed,In-Store,42.37,27,Acceptable,North America,United States
ORD-00350,CUST-0244,2023-06-28,Pending,In-Store,4.21,30,Acceptable,North America,Mexico
ORD-00351,CUST-0477,2020-02-24,Pending,In-Store,22.53,6,Acceptable,Europe,Germany
ORD-00352,CUST-0254,2022-11-01,Completed,Unknown,36.90,29,Acceptable,Asia Pacific,Singapore
ORD-00353,CUST-0318,2021-04-14,Completed,Mobile App,32.36,119,Review Recommended,Asia Pacific,South Korea
ORD-00354,CUST-0276,2020-07-04,Refunded,Mobile App,17.22,3,Acceptable,Asia Pacific,India
ORD-00355,CUST-0089,2024-12-27,Pending,Unknown,38.32,19,Acceptable,Europe,Sweden
ORD-00356,CUST-0410,2020-07-03,Completed,Website,42.01,26,Acceptable,Latin America,Brazil
ORD-00357,CUST-0332,2022-12-27,Refunded,Phone,3.61,28,Acceptable,Africa,Nigeria
ORD-00358,CUST-0441,2023-09-06,Pending,Mobile App,15.31,22,Acceptable,Latin America,Argentina
ORD-00359,CUST-0103,2021-11-18,Completed,Partner Portal,32.27,10,Acceptable,North America,Canada
ORD-00360,CUST-0293,2022-06-19,Refunded,In-Store,5.11,16,Acceptable,Europe,Spain
ORD-00361,CUST-0313,2020-11-20,Refunded,In-Store,34.17,5,Acceptable,Africa,Kenya
ORD-00362,CUST-0478,2023-04-13,Refunded,Partner Portal,43.84,29,Acceptable,North America,Mexico
ORD-00363,CUST-0028,2023-05-30,Refunded,Website,23.89,18,Acceptable,Middle East,Saudi Arabia
ORD-00364,CUST-0204,2023-07-04,Completed,Mobile App,33.89,17,Acceptable,Africa,South Africa
ORD-00365,CUST-0130,2021-02-01,Completed,Mobile App,11.91,26,Acceptable,Middle East,UAE
ORD-00366,CUST-0001,2024-09-12,Pending,Mobile App,3.40,11,Acceptable,Latin America,Argentina
ORD-00367,CUST-0138,2023-01-27,Completed,Unknown,17.56,7,Acceptable,Middle East,UAE
ORD-00368,CUST-0139,2024-09-06,Refunded,Partner Portal,29.10,15,Acceptable,Europe,Netherlands
ORD-00369,CUST-0447,2023-06-20,Cancelled,Phone,34.17,23,Acceptable,Middle East,UAE
ORD-00370,CUST-0348,2023-06-03,Completed,In-Store,21.21,130,Review Recommended,Middle East,UAE
ORD-00371,CUST-0161,2022-10-13,Completed,Mobile App,0.56,8,Acceptable,NA Region,Mexico
ORD-00372,CUST-0453,2021-04-27,Refunded,Website,24.06,1,Acceptable,Latin America,Argentina
ORD-00373,CUST-0026,2023-11-03,Cancelled,Partner Portal,37.99,15,Acceptable,Africa,South Africa
ORD-00374,CUST-0405,2021-11-25,Cancelled,In-Store,14.25,1,Acceptable,Asia Pacific,Japan
ORD-00375,CUST-0175,2023-06-09,Cancelled,In-Store,14.44,3,Acceptable,Africa,Ghana
ORD-00376,CUST-0447,2022-11-01,Pending,Marketplace,40.52,30,Acceptable,Middle East,UAE
ORD-00377,CUST-0101,2024-03-18,Pending,Mobile App,22.30,12,Acceptable,Middle East,Qatar
ORD-00378,CUST-0063,2024-05-28,Cancelled,Marketplace,44.83,17,Acceptable,Middle East,Saudi Arabia
ORD-00379,CUST-0272,2022-05-06,Completed,Marketplace,13.88,35,Acceptable,Africa,South Africa
ORD-00380,CUST-0141,2024-06-23,Completed,Mobile App,30.13,4,Acceptable,North America,United States
ORD-00381,CUST-0359,2021-04-10,Refunded,Phone,44.77,4,Acceptable,Europe,Netherlands
ORD-00382,CUST-0388,2021-12-08,Pending,Website,43.48,22,Acceptable,Asia Pacific,South Korea
ORD-00383,CUST-0168,2024-06-18,Refunded,Partner Portal,13.21,0,Acceptable,North America,Canada
ORD-00384,CUST-0165,2023-02-27,Completed,Marketplace,33.18,33,Acceptable,Europe,Germany
ORD-00385,CUST-0296,2020-04-28,Pending,In-Store,39.62,6,Acceptable,Europe,Germany
ORD-00386,CUST-0382,2021-06-14,Cancelled,Website,11.68,28,Acceptable,Latin America,Brazil
ORD-00387,CUST-0356,2023-11-10,Completed,Partner Portal,38.88,15,Acceptable,Europe,Sweden
ORD-00388,CUST-0315,2024-04-19,Completed,Unknown,19.38,33,Acceptable,Africa,Nigeria
ORD-00389,CUST-0110,2020-06-01,Completed,Partner Portal,8.35,31,Acceptable,Middle East,Saudi Arabia
ORD-00390,CUST-0172,2020-03-07,Completed,Phone,2.24,8,Acceptable,Latin America,Argentina
ORD-00391,CUST-0106,2020-10-25,Completed,Mobile App,9.76,17,Acceptable,Latin America,Chile
ORD-00392,CUST-0365,2023-09-29,Refunded,Website,10.56,17,Acceptable,Europe,United Kingdom
ORD-00393,CUST-0140,2023-01-30,Completed,Phone,43.35,12,Acceptable,Latin America,Brazil
ORD-00394,CUST-0151,2024-08-05,Pending,In-Store,35.74,145,Review Recommended,Europe,Sweden
ORD-00395,CUST-0246,2024-05-25,Cancelled,Partner Portal,7.25,8,Acceptable,Asia Pacific,Singapore
ORD-00396,CUST-0425,2021-02-16,Completed,In-Store,27.53,28,Acceptable,North America,Canada
ORD-00397,CUST-0244,2022-09-14,Pending,In-Store,5.29,18,Acceptable,North America,Mexico
ORD-00398,CUST-0192,2020-11-28,Pending,Phone,16.97,18,Acceptable,Latin America,Argentina
ORD-00399,CUST-0259,2020-04-03,Completed,Marketplace,17.56,0,Acceptable,North America,Mexico
ORD-00400,CUST-0334,2022-10-15,Pending,Mobile App,29.58,6,Acceptable,Asia Pacific,South Korea
ORD-00401,CUST-0477,2024-05-06,Completed,In-Store,29.59,22,Acceptable,Europe,Germany
ORD-00402,CUST-0139,2020-08-21,Cancelled,Website,5.68,1,Acceptable,Europe,Netherlands
ORD-00403,CUST-0194,2024-09-25,Completed,In-Store,19.56,21,Acceptable,Asia Pacific,Australia
ORD-00404,CUST-0075,2021-06-05,Cancelled,Phone,15.62,24,Acceptable,Africa,South Africa
ORD-00405,CUST-0044,2021-10-29,Pending,In-Store,43.45,17,Acceptable,Africa,South Africa
ORD-00406,CUST-0441,2024-03-31,Refunded,Mobile App,34.42,12,Acceptable,Latin America,Argentina
ORD-00407,CUST-0373,2023-07-26,Completed,Phone,27.97,3,Acceptable,Europe,France
ORD-00408,CUST-0319,2021-11-10,Completed,Phone,3.51,24,Acceptable,Middle East,UAE
ORD-00409,CUST-0332,2020-02-18,Completed,Unknown,44.13,18,Acceptable,Africa,Nigeria
ORD-00410,CUST-0068,2024-12-26,Completed,Unknown,34.11,27,Acceptable,Europe,Sweden
ORD-00411,CUST-0381,2021-06-08,Completed,Marketplace,11.44,25,Acceptable,Middle East,UAE
ORD-00412,CUST-0068,2021-11-01,Completed,Partner Portal,27.04,12,Acceptable,Europe,Sweden
ORD-00413,CUST-0474,2020-11-27,Completed,Website,22.84,22,Acceptable,Europe,Germany
ORD-00414,CUST-0220,2023-08-24,Completed,Marketplace,2.45,35,Acceptable,North America,United States
ORD-00415,CUST-0219,2021-04-30,Completed,Phone,6.93,25,Acceptable,Asia Pacific,Australia
ORD-00416,CUST-0190,2020-12-25,Completed,Marketplace,35.75,34,Acceptable,Africa,South Africa
ORD-00417,CUST-0429,2022-02-26,Completed,Website,14.07,144,Review Recommended,Asia Pacific,India
ORD-00418,CUST-0458,2023-06-29,Pending,In-Store,43.90,10,Acceptable,Africa,Kenya
ORD-00419,CUST-0059,2020-09-17,Completed,Marketplace,6.72,33,Acceptable,North America,Mexico
ORD-00420,CUST-0276,2021-07-22,Completed,Phone,43.36,11,Acceptable,Asia Pacific,India
ORD-00421,CUST-0039,2023-04-16,Pending,Website,25.84,4,Acceptable,North America,Mexico
ORD-00422,CUST-0460,2022-06-07,Completed,Phone,2.53,131,Review Recommended,Europe,Netherlands
ORD-00423,CUST-0127,2024-03-02,Completed,Marketplace,25.47,16,Acceptable,North America,United States
ORD-00424,CUST-0177,2023-05-02,Completed,Partner Portal,41.04,22,Acceptable,Asia Pacific,India
ORD-00425,CUST-0437,2021-10-18,Completed,Unknown,18.83,6,Acceptable,North America,Canada
ORD-00426,CUST-0252,2024-02-10,Cancelled,Website,44.25,10,Acceptable,North America,Mexico
ORD-00427,CUST-0412,2021-09-22,Cancelled,In-Store,18.97,33,Acceptable,Africa,South Africa
ORD-00428,CUST-0291,2021-03-30,Completed,In-Store,1.16,12,Acceptable,Middle East,UAE
ORD-00429,CUST-0066,2023-07-20,Pending,Website,42.76,20,Acceptable,Asia Pacific,South Korea
ORD-00430,CUST-0479,2024-03-03,Completed,Unknown,36.29,7,Acceptable,Latin America,Argentina
ORD-00431,CUST-0457,2024-01-15,Completed,Mobile App,38.18,13,Acceptable,North America,Mexico
ORD-00432,CUST-0078,2022-05-31,Cancelled,Mobile App,34.29,6,Acceptable,Europe,United Kingdom
ORD-00433,CUST-0449,2023-05-16,Cancelled,Partner Portal,9.38,29,Acceptable,Europe,United Kingdom
ORD-00434,CUST-0097,2022-06-06,Cancelled,Phone,9.37,30,Acceptable,Europe,Netherlands
ORD-00435,CUST-0444,2021-09-13,Completed,In-Store,19.32,30,Acceptable,Asia Pacific,Singapore
ORD-00436,CUST-0049,2021-04-14,Completed,Marketplace,24.48,27,Acceptable,Europe,United Kingdom
ORD-00437,CUST-0178,2024-12-01,Pending,Mobile App,24.69,10,Acceptable,Latin America,Argentina
ORD-00438,CUST-0420,2021-03-01,Completed,Marketplace,15.75,34,Acceptable,Europe,France
ORD-00439,CUST-0466,2023-12-17,Cancelled,Partner Portal,40.18,33,Acceptable,Europe,Spain
ORD-00440,CUST-0331,2020-08-15,Completed,Website,44.29,6,Acceptable,Africa,Kenya
ORD-00441,CUST-0109,2023-02-08,Completed,Phone,35.53,18,Acceptable,Latin America,Chile
ORD-00442,CUST-0110,2024-06-01,Completed,In-Store,12.10,2,Acceptable,Middle East,Saudi Arabia
ORD-00443,CUST-0158,2021-09-16,Cancelled,Marketplace,25.47,32,Acceptable,Middle East,Saudi Arabia
ORD-00444,CUST-0157,2021-03-25,Completed,Unknown,30.83,26,Acceptable,Latin America,Chile
ORD-00445,CUST-0155,2022-07-28,Refunded,Phone,38.38,9,Acceptable,North America,Mexico
ORD-00446,CUST-0347,2023-11-07,Completed,Mobile App,30.42,31,Acceptable,North America,Mexico
ORD-00447,CUST-0111,2022-08-19,Refunded,Partner Portal,18.01,23,Acceptable,Latin America,Colombia
ORD-00448,CUST-0088,2022-02-13,Completed,Marketplace,19.95,30,Acceptable,North America,Canada
ORD-00449,CUST-0299,2020-05-01,Completed,Website,6.98,30,Acceptable,Latin America,Argentina
ORD-00450,CUST-0192,2022-09-29,Pending,In-Store,1.55,9,Acceptable,Latin America,Argentina
ORD-00451,CUST-0372,2022-05-02,Pending,Marketplace,26.11,13,Acceptable,Latin America,Chile
ORD-00452,CUST-0204,2020-04-21,Completed,Marketplace,29.93,21,Acceptable,Africa,South Africa
ORD-00453,CUST-0106,2021-03-14,Pending,In-Store,24.02,8,Acceptable,Latin America,Chile
ORD-00454,CUST-0063,2023-05-10,Completed,Phone,35.36,35,Acceptable,Middle East,Saudi Arabia
ORD-00455,CUST-0447,2024-05-31,Completed,Partner Portal,27.03,30,Acceptable,Middle East,UAE
ORD-00456,CUST-0006,2020-01-11,Completed,Website,24.24,7,Acceptable,Asia Pacific,South Korea
ORD-00457,CUST-0256,2022-12-17,Cancelled,Website,3.72,4,Acceptable,Europe,Netherlands
ORD-00458,CUST-0398,2022-04-08,Completed,In-Store,44.10,144,Review Recommended,Latin America,Brazil
ORD-00459,CUST-0306,2024-10-05,Pending,In-Store,6.68,14,Acceptable,Europe,Spain
ORD-00460,CUST-0063,2021-04-08,Cancelled,Partner Portal,31.11,11,Acceptable,Middle East,Saudi Arabia
ORD-00461,CUST-0013,2023-12-16,Completed,Website,40.23,14,Acceptable,Latin America,Brazil
ORD-00462,CUST-0075,2021-10-11,Pending,Phone,20.57,24,Acceptable,Africa,South Africa
ORD-00463,CUST-0129,2020-09-10,Cancelled,Marketplace,36.75,13,Acceptable,North America,Mexico
ORD-00464,CUST-0201,2022-01-07,Refunded,Marketplace,30.21,29,Acceptable,Africa,Nigeria
ORD-00465,CUST-0062,2024-06-02,Pending,Website,0.80,21,Acceptable,North America,Mexico
ORD-00466,CUST-0208,2020-06-04,Refunded,Website,35.67,28,Acceptable,Europe,Germany
ORD-00467,CUST-0172,2022-07-16,Completed,Mobile App,3.40,21,Acceptable,Latin America,Argentina
ORD-00468,CUST-0192,2020-04-02,Completed,Partner Portal,29.24,26,Acceptable,Latin America,Argentina
ORD-00469,CUST-0372,2021-12-03,Pending,Unknown,32.93,33,Acceptable,Latin America,Chile
ORD-00470,CUST-0476,2022-11-19,Completed,Partner Portal,42.32,27,Acceptable,Africa,Kenya
ORD-00471,CUST-0144,2020-01-30,Cancelled,Mobile App,16.16,3,Acceptable,Asia Pacific,Japan
ORD-00472,CUST-0043,2020-11-30,Completed,Marketplace,34.67,24,Acceptable,Middle East,UAE
ORD-00473,CUST-0448,2021-04-25,Cancelled,Marketplace,33.73,9,Acceptable,Africa,South Africa
ORD-00474,CUST-0459,2024-10-24,Cancelled,Phone,3.80,12,Acceptable,Europe,Spain
ORD-00475,CUST-0112,2022-09-28,Pending,Marketplace,24.47,13,Acceptable,Africa,Kenya
ORD-00476,CUST-0425,2020-06-11,Completed,Partner Portal,36.63,2,Acceptable,North America,Canada
ORD-00477,CUST-0394,2022-06-26,Refunded,In-Store,13.23,13,Acceptable,Latin America,Argentina
ORD-00478,CUST-0186,2022-08-30,Completed,In-Store,19.55,14,Acceptable,Asia Pacific,Singapore
ORD-00479,CUST-0371,2023-01-28,Completed,In-Store,18.22,3,Acceptable,North America,United States
ORD-00480,CUST-0263,2024-12-09,Refunded,Website,22.11,34,Acceptable,Asia Pacific,Singapore
ORD-00481,CUST-0221,2020-03-06,Completed,Marketplace,16.49,29,Acceptable,Asia Pacific,Japan
ORD-00482,CUST-0298,2023-09-29,Completed,Partner Portal,6.10,31,Acceptable,Africa,South Africa
ORD-00483,CUST-0164,2021-08-03,Cancelled,Marketplace,10.86,26,Acceptable,North America,Mexico
ORD-00484,CUST-0460,2021-11-30,Cancelled,Website,38.67,34,Acceptable,Europe,Netherlands
ORD-00485,CUST-0347,2021-06-06,Refunded,Phone,29.86,28,Acceptable,North America,Mexico
ORD-00486,CUST-0236,2024-07-01,Pending,Mobile App,3.69,9,Acceptable,Middle East,Qatar
ORD-00487,CUST-0454,2020-09-16,Pending,Mobile App,20.36,126,Review Recommended,Europe,Germany
ORD-00488,CUST-0262,2022-07-21,Cancelled,Website,2.20,19,Acceptable,North America,Canada
ORD-00489,CUST-0117,2021-01-11,Refunded,Website,22.40,4,Acceptable,Europe,Germany
ORD-00490,CUST-0138,2021-09-09,Completed,Unknown,14.87,3,Acceptable,Middle East,UAE
ORD-00491,CUST-0123,2024-10-28,Completed,Marketplace,3.73,6,Acceptable,Asia Pacific,Singapore
ORD-00492,CUST-0450,2022-02-08,Completed,Mobile App,34.42,28,Acceptable,Europe,France
ORD-00493,CUST-0194,2023-01-12,Completed,Phone,13.43,13,Acceptable,Asia Pacific,Australia
